DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;NC2R_CE1_P1;NH_CGPRCFH_P1;NH_CGPRCFH_P1S1;NH_CGPRCFH_P1S2;NH_CGPRCFH_P2;NH_CGPRCFH_P3;NH_CGPRCFH_P4;NH_CGPRCFH_P5;NH_CGPRCFH_P6;NH_CGPRCFH_P7;NH_CGPRCFH_P8;FEX_C
466687;5;5;1;2; ; ; ; ; ; ; ; ; ; ;419,498175583616
466688;2;2;1;2; ; ; ; ; ; ; ; ; ; ;452,757017548426
466688;3;3;1;2; ; ; ; ; ; ; ; ; ; ;452,757017548426
466689;2;2;1;2; ; ; ; ; ; ; ; ; ; ;246,493478615301
466690;2;2;1;2; ; ; ; ; ; ; ; ; ; ;283,321024087947
466690;3;3;1;2; ; ; ; ; ; ; ; ; ; ;283,321024087947
466691;2;1;1;2; ; ; ; ; ; ; ; ; ; ;284,736760882301
466692;2;2;1;2; ; ; ; ; ; ; ; ; ; ;171,699914643193
466735;2;2;1;2; ; ; ; ; ; ; ; ; ; ;242,181751215596
466736;2;2;1;2; ; ; ; ; ; ; ; ; ; ;420,913912377971
466736;3;3;1;2; ; ; ; ; ; ; ; ; ; ;420,913912377971
466736;4;4;1;2; ; ; ; ; ; ; ; ; ; ;420,913912377971
466743;2;1;1;2; ; ; ; ; ; ; ; ; ; ;202,974029738296
466743;3;3;1;2; ; ; ; ; ; ; ; ; ; ;202,974029738296
466743;4;5;1;2; ; ; ; ; ; ; ; ; ; ;202,974029738296
466744;2;2;1;2; ; ; ; ; ; ; ; ; ; ;154,505850347995
466744;3;4;1;2; ; ; ; ; ; ; ; ; ; ;154,505850347995
466745;2;3;1;2; ; ; ; ; ; ; ; ; ; ;187,204464061561
466745;3;4;1;2; ; ; ; ; ; ; ; ; ; ;187,204464061561
466746;2;2;1;2; ; ; ; ; ; ; ; ; ; ;209,943196910193
466747;2;2;1;2; ; ; ; ; ; ; ; ; ; ;451,511028744515
466747;3;3;1;2; ; ; ; ; ; ; ; ; ; ;451,511028744515
466747;4;4;1;2; ; ; ; ; ; ; ; ; ; ;451,511028744515
466747;5;5;1;2; ; ; ; ; ; ; ; ; ; ;451,511028744515
466747;6;6;1;2; ; ; ; ; ; ; ; ; ; ;451,511028744515
466749;2;2;1;2; ; ; ; ; ; ; ; ; ; ;420,549023413878
466750;2;2;1;2; ; ; ; ; ; ; ; ; ; ;451,421118744668
466750;3;3;1;2; ; ; ; ; ; ; ; ; ; ;451,421118744668
466751;2;1;1;2; ; ; ; ; ; ; ; ; ; ;451,421118744668
466752;2;2;1;2; ; ; ; ; ; ; ; ; ; ;383,093757032415
466752;3;3;1;2; ; ; ; ; ; ; ; ; ; ;383,093757032415
466754;2;2;1;2; ; ; ; ; ; ; ; ; ; ;317,742223916109
466754;3;3;1;2; ; ; ; ; ; ; ; ; ; ;317,742223916109
466759;2;1;1;2; ; ; ; ; ; ; ; ; ; ;558,824696615637
466759;3;3;1;2; ; ; ; ; ; ; ; ; ; ;558,824696615637
466759;4;4;1;2; ; ; ; ; ; ; ; ; ; ;558,824696615637
466759;5;5;1;2; ; ; ; ; ; ; ; ; ; ;558,824696615637
466804;1;2;1;1;GASEOSA;11110301;4;3;1;6;4500;2; ;2;1311,6541031246
466804;2;2;2;1;CARNE ASADA ENSALADA PAPAS AREPA CON QUESO Y GASEOSA;11110102;2;1;1;18;11000;3; ;2;1311,6541031246
466805;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1588,43792230238
466806;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1476,28271465382
466806;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1476,28271465382
466806;4;4;1;2; ; ; ; ; ; ; ; ; ; ;1476,28271465382
466806;5;5;1;2; ; ; ; ; ; ; ; ; ; ;1476,28271465382
466807;1;3;1;1;AREPA CON CARNE DESMECHADA Y GASEOSA;11110414;4;1;1;19;1500;2; ;2;1439,87054484249
466807;2;3;2;1;FRITURAS;11110411;4;1;1;6;400;2; ;2;1439,87054484249
466807;3;3;3;1;HAMBURGUESA CON GASEOSA;11110405;4;10;1;19;5000;2; ;2;1439,87054484249
466807;5;1;1;2; ; ; ; ; ; ; ; ; ; ;1439,87054484249
466808;1;1;1;1;GAS;11110301;4;5;1;6;7500;3; ;2;1588,43792230238
466810;1;2;1;1;GASEOSAS;11110301;4;6;3;20;7200;2; ;2;742,833793617146
466810;2;3;1;1;GASEOSAS;11110301;4;4;1;6;4800;2; ;2;742,833793617146
466810;3;4;1;1;ARROZ CARNE DE CERDO SOPA DE PASTAS Y JUGO TOMATE;11110102;2;5;3; ;35000; ; ;2;742,833793617146
466811;1;2;3;1;GASEOSA Y PASTEL DE POLLO;11110414;4;3;1;19;6500;2; ;2;1922,23230253873
466811;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1922,23230253873
466812;1;3;1;1;ARROZ CARNE DE RES SOPA DE PASTAS ENSALADA Y JUGO MARACUYA;11110102;2;3;1;19;24000;2; ;2;731,535571304946
466812;2;5;1;1;HAMBURGUESA DE CARNE CON QUESO Y TOCINETA;11110405;4;10;1;13;5500;9; ;2;731,535571304946
466812;3;2;1;1;CAFE CON LECHE;11110201;4;6;1;19;9000;1; ;2;731,535571304946
466812;4;2;2;1;PASTEL DE POLLO Y CAFE CON LECHE;11110405;4;10;1;19;5000;9; ;2;731,535571304946
466812;5;4;1;1;GASEOSA;11110301;4;5;1;6;6000;2; ;2;731,535571304946
466813;1;2;1;1;CAFE CON LECHE  EMPANADA Y PASTEL DE POLLO;11110414;4;2;1;19;6000;9; ;2;1036,93438415765
466813;2;3;1;1;PASTEL DE POLLO Y GASEOSA;11110405;4;1;1;19;3200;9; ;2;1036,93438415765
466814;1;2;1;1;GASEOSAS;11110301;4;5;1;6;6000;2; ;2;1439,87054484249
466814;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1439,87054484249
468019;2;1;1;2; ; ; ; ; ; ; ; ; ; ;585,698440509783
468019;3;3;1;2; ; ; ; ; ; ; ; ; ; ;585,698440509783
468019;4;4;1;2; ; ; ; ; ; ; ; ; ; ;585,698440509783
468020;2;1;1;2; ; ; ; ; ; ; ; ; ; ;609,433294120454
468020;3;3;1;2; ; ; ; ; ; ; ; ; ; ;609,433294120454
468021;2;2;1;2; ; ; ; ; ; ; ; ; ; ;319,873629986945
468025;1;1;1;1;SIN;01220101;4;1;1;6;1500;9; ;2;595,840977160166
468026;2;1;1;2; ; ; ; ; ; ; ; ; ; ;627,174274921429
468026;3;3;1;2; ; ; ; ; ; ; ; ; ; ;627,174274921429
468176;2;1;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;3;2;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;4;3;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;5;5;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;6;6;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;7;7;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468176;8;8;1;2; ; ; ; ; ; ; ; ; ; ;297,822655048795
468177;2;2;1;2; ; ; ; ; ; ; ; ; ; ;223,589210485113
468177;3;3;1;2; ; ; ; ; ; ; ; ; ; ;223,589210485113
468178;2;2;1;2; ; ; ; ; ; ; ; ; ; ;457,763828047824
468178;3;3;1;2; ; ; ; ; ; ; ; ; ; ;457,763828047824
468178;4;4;1;2; ; ; ; ; ; ; ; ; ; ;457,763828047824
468179;2;1;1;2; ; ; ; ; ; ; ; ; ; ;653,544980498977
468179;3;3;1;2; ; ; ; ; ; ; ; ; ; ;653,544980498977
468179;4;4;1;2; ; ; ; ; ; ; ; ; ; ;653,544980498977
468179;5;5;1;2; ; ; ; ; ; ; ; ; ; ;653,544980498977
468180;1;2;1;1;EMPANA Y GASEOSA;11110414;4;4;1;19;4000;3; ;2;85,8611931225599
468181;1;3;1;1;SOPA PECHUGA PAPAS ENSALADA Y GASEOSA;11110102;2;1;1;18;12000;3; ;2;119,493016165194
468181;3;2;1;2; ; ; ; ; ; ; ; ; ; ;119,493016165194
468182;2;2;1;2; ; ; ; ; ; ; ; ; ; ;208,870084237819
468183;2;2;1;2; ; ; ; ; ; ; ; ; ; ;225,312076149512
468184;1;1;1;1;SOPA ARROZ CARNE PAPA FRIJOL ENSALADA JUGO;11110102;2;5;1;18;35000;2; ;2;183,269120301391
468184;2;2;1;1;SOPA CARNE ARROZ FRIJOL ENSALADA JUGO;11110102;2;5;1;18;35000;2; ;2;183,269120301391
468184;4;4;1;2; ; ; ; ; ; ; ; ; ; ;183,269120301391
468184;5;5;1;2; ; ; ; ; ; ; ; ; ; ;183,269120301391
468185;2;2;1;2; ; ; ; ; ; ; ; ; ; ;61,749251018276
468186;1;2;2;1;SOPA POLLO ARROZ FRIJOL PLATANO JUGO;11110102;2;1;1;18;8000;9; ;2;98,4252676562188
468186;2;2;3;1;GANSITO GASEOSA;11110414;4;1;1;19;2000;9; ;2;98,4252676562188
468226;1;1;1;1;GAS;11110301;4;2;1;19;3600;2; ;2;844,744031063069
468227;1;1;1;1;EMP;11110405;4;2;1;20;1200;2; ;2;864,190738396699
468227;2;3;1;1;PASTEL DE POLLO CON GASEOSA;11110101;1;1;1;19;3500;2; ;2;864,190738396699
468227;3;4;1;1;PALITOS DE QUESO CON GASEOSA;11110101;1;1;1;19;6000;2; ;2;864,190738396699
468227;4;5;1;1;PAPITAS FRITAS CON GASEOSA;11110414;4;1;1;6;3200;3; ;2;864,190738396699
468228;2;1;1;2; ; ; ; ; ; ; ; ; ; ;872,538098725523
468229;2;1;1;2; ; ; ; ; ; ; ; ; ; ;872,538098725523
468232;2;1;1;2; ; ; ; ; ; ; ; ; ; ;734,471889629057
468233;1;2;1;1;PIZZA DE JAMON Y QUESO CON GASEOSA;11110405;4;1;1;20;6000;4; ;2;409,217875441229
468359;2;2;1;2; ; ; ; ; ; ; ; ; ; ;646,161174204952
468360;2;1;1;2; ; ; ; ; ; ; ; ; ; ;608,173694001064
468361;2;2;1;2; ; ; ; ; ; ; ; ; ; ;519,619140773005
469031;1;4;1;1;EMPANADA Y GASEOSA;11110414;4;1;1;19;1500;3; ;2;246,997004073104
469031;2;3;1;1;HAMBURGUESA MAS GASEOSA;11110102;2;1;1;19;4500;3; ;2;246,997004073104
469031;3;5;1;1;JUGO Y PAQUETE DE GALLETAS PEQUENO;11110414;4;1;1;6;2000;3; ;2;246,997004073104
469031;4;6;1;1;GASEOSA CHITOS;11110414;4;1;1;6;2000;3; ;2;246,997004073104
469031;5;2;1;1;CAFE YPONQUE;11110414;4;1;1;19;3000;2; ;2;246,997004073104
469031;6;2;2;1;GASEOSA Y PAN;11110414;4;1;1;19;3000;2; ;2;246,997004073104
469031;7;2;3;1;CAFE Y AREPA;11110414;4;1;1;19;3000;2; ;2;246,997004073104
469031;8;2;4;1;CAFE Y EMPANADA;11110414;4;1;1;19;3000;2; ;2;246,997004073104
469031;9;2;5;1;CAFE Y PAN;11110414;4;1;1;19;3000;2; ;2;246,997004073104
469032;1;3;1;1;EMPANADA GASEOSA;11110414;4;3;1;19;2500;2; ;2;99,7544083751428
469032;2;3;2;1;HAMBURGUESA PAPAS GASEOSA;11110103;3;1;1;18;6000;9; ;2;99,7544083751428
469032;3;2;1;1;SOPA ARROZ CARNE ENSALADA;11110102;2;1;1;18;7000;9; ;2;99,7544083751428
469033;2;2;1;2; ; ; ; ; ; ; ; ; ; ;195,833395501417
469034;1;2;1;1;SOPA CARNE ARROZ PAPA ENSALADA;11110102;2;1;1;18;9000;9; ;2;119,641832961576
469034;3;3;1;2; ; ; ; ; ; ; ; ; ; ;119,641832961576
469048;2;1;1;2; ; ; ; ; ; ; ; ; ; ;590,372323136161
469049;2;1;1;2; ; ; ; ; ; ; ; ; ; ;718,261497791225
469094;1;1;1;1;PIZZA;11110405;3;2;1;19;4000;9; ;2;427,905503585959
469094;3;3;1;2; ; ; ; ; ; ; ; ; ; ;427,905503585959
469095;2;1;1;2; ; ; ; ; ; ; ; ; ; ;460,654264114266
469096;2;1;1;2; ; ; ; ; ; ; ; ; ; ;460,654264114266
469097;1;2;1;1;FRITO;11110411;4;1;1;13;500;2; ;2;713,935580439781
469097;2;2;2;1;AGUA;01220101;4;1;1;13;500;1; ;2;713,935580439781
469098;1;4;2;1;SOPAS DE HUESO  Y ARROZ;11110102;2;1;3;6;4000;2; ;2;459,870905010874
469098;3;1;1;2; ; ; ; ; ; ; ; ; ; ;459,870905010874
469098;4;3;1;2; ; ; ; ; ; ; ; ; ; ;459,870905010874
469101;1;4;1;1;SOPA Y ARROZ;11110102;2;5;1;18;10000;2; ;2;457,304746555246
469101;3;1;1;2; ; ; ; ; ; ; ; ; ; ;457,304746555246
469101;4;3;1;2; ; ; ; ; ; ; ; ; ; ;457,304746555246
469101;5;5;1;2; ; ; ; ; ; ; ; ; ; ;457,304746555246
469101;6;6;1;2; ; ; ; ; ; ; ; ; ; ;457,304746555246
469103;2;2;1;2; ; ; ; ; ; ; ; ; ; ;682,037480988105
469104;2;2;1;2; ; ; ; ; ; ; ; ; ; ;483,003922102907
469104;3;3;1;2; ; ; ; ; ; ; ; ; ; ;483,003922102907
469104;4;4;1;2; ; ; ; ; ; ; ; ; ; ;483,003922102907
469104;5;5;1;2; ; ; ; ; ; ; ; ; ; ;483,003922102907
469106;2;2;1;2; ; ; ; ; ; ; ; ; ; ;561,443979764114
469107;2;2;1;2; ; ; ; ; ; ; ; ; ; ;561,443979764114
469108;1;2;1;1;ARROZ CARNE Y MADURO;11110102;2;1;1;18;7000;9; ;2;631,001100894327
469109;1;2;2;1;ARROZ YUCA  CARNE ASADA Y SOPA;11110102;2;1;1;18;9000;9; ;2;571,757118970032
469110;1;2;3;1;HUEVOS AREPA ENVUELTO DE ARROZ CHOCOLATE PAN;11110101;1;2;1;18;8000;9; ;2;475,418078491709
469110;3;3;1;2; ; ; ; ; ; ; ; ; ; ;475,418078491709
469110;4;4;1;2; ; ; ; ; ; ; ; ; ; ;475,418078491709
469111;2;1;1;2; ; ; ; ; ; ; ; ; ; ;605,606468147556
469111;3;3;1;2; ; ; ; ; ; ; ; ; ; ;605,606468147556
469111;4;5;1;2; ; ; ; ; ; ; ; ; ; ;605,606468147556
469243;2;2;1;2; ; ; ; ; ; ; ; ; ; ;410,385439896247
471884;2;2;1;2; ; ; ; ; ; ; ; ; ; ;400,854493984954
471884;3;3;1;2; ; ; ; ; ; ; ; ; ; ;400,854493984954
471885;2;2;1;2; ; ; ; ; ; ; ; ; ; ;223,589210485113
471885;3;3;1;2; ; ; ; ; ; ; ; ; ; ;223,589210485113
471885;4;4;1;2; ; ; ; ; ; ; ; ; ; ;223,589210485113
472053;2;1;1;2; ; ; ; ; ; ; ; ; ; ;348,418412343901
472053;3;3;1;2; ; ; ; ; ; ; ; ; ; ;348,418412343901
473668;1;1;1;1;PASTEL DE POLLO CON GASEOSA;11110101;1;3;1;19;12000;3; ;2;779,654758828668
473668;2;3;1;1;PAPAS FRITAS Y GASEOSA;11110414;4;2;1;6;5000;3; ;2;779,654758828668
473671;2;1;1;2; ; ; ; ; ; ; ; ; ; ;718,261497791225
473672;1;3;1;1;GASEOSA Y PAPITAS FRITAS;11110414;4;1;1;6;3200;9; ;2;404,322174615948
473672;2;3;2;1;PASTEL DE AREQUIPE;11110406;4;1;1;19;1200;9; ;2;404,322174615948
473672;4;2;1;2; ; ; ; ; ; ; ; ; ; ;404,322174615948
473673;1;8;1;1;CAFE CON LECHE Y PAN DE QUESO;11110101;1;1;1;19;1900;9; ;2;557,036967656144
473673;3;1;1;2; ; ; ; ; ; ; ; ; ; ;557,036967656144
473673;4;3;1;2; ; ; ; ; ; ; ; ; ; ;557,036967656144
473673;5;6;1;2; ; ; ; ; ; ; ; ; ; ;557,036967656144
473909;2;1;1;2; ; ; ; ; ; ; ; ; ; ;590,372323136161
473953;2;1;1;2; ; ; ; ; ; ; ; ; ; ;883,733404753253
473953;3;3;1;2; ; ; ; ; ; ; ; ; ; ;883,733404753253
473953;4;4;1;2; ; ; ; ; ; ; ; ; ; ;883,733404753253
473953;5;5;1;2; ; ; ; ; ; ; ; ; ; ;883,733404753253
473953;6;6;1;2; ; ; ; ; ; ; ; ; ; ;883,733404753253
473954;1;2;1;1;SOPA ARROZ LENTEJA CARNE DE RES ENSALADA JUGO;11110102;2;1;1;13;4000;1; ;2;654,776362576594
473954;2;3;1;1;POLLO ASADO PAPAS ENSALADA;11110103;3;1;1;1;12000;3; ;2;654,776362576594
473954;4;4;1;2; ; ; ; ; ; ; ; ; ; ;654,776362576594
473955;1;3;1;1;EMPANADA;11110405;4;1;1;13;300;3; ;2;730,15464525519
473955;2;3;2;1;GASEOSA;11110301;4;1;1;19;800;2; ;2;730,15464525519
473955;3;4;1;1;EMPANADA;11110405;4;1;1;13;300;1; ;2;730,15464525519
473955;4;4;2;1;BOLI;11110414;4;1;1;20;200;9; ;2;730,15464525519
473955;5;4;3;1;PAPAS FRITAS;11110411;4;1;1;13;200;1; ;2;730,15464525519
473955;7;1;1;2; ; ; ; ; ; ; ; ; ; ;730,15464525519
473956;1;2;1;1;ARROZ Y SOPA;11110102;2;1;1;18;4000;1; ;2;405,36835298057
473956;2;2;2;1;JUGO DE MORA;11110302;4;1;1;13;1000;1; ;2;405,36835298057
473956;3;2;3;1;AGUA;01220101;4;1;1;13;1000;1; ;2;405,36835298057
473956;5;5;1;2; ; ; ; ; ; ; ; ; ; ;405,36835298057
473957;1;5;1;1;EMPANADA DE POLLO;11110405;4;1;1;13;500;1; ;2;794,466933958048
473957;2;5;2;1;GASEOSA PERSONAL;11110405;4;1;1;19;800;1; ;2;794,466933958048
473957;3;6;1;1;EMPANADA DE POLLO;11110405;4;1;1;13;300;1; ;2;794,466933958048
473957;4;6;2;1;JUGO DE MORA;11110302;4;1;1;13;500;2; ;2;794,466933958048
473957;5;6;3;1;AGUA;01220101;4;,1;1;13;100;1; ;2;794,466933958048
473957;6;6;4;1;DULCE;11110412;4;1;1;13;100;2; ;2;794,466933958048
473957;7;2;1;1;ARROZ CON SOPAS;11110102;2;1;1;18;2000;1; ;2;794,466933958048
473957;8;2;2;1;AGUA;11110301;4;1;1;13;1000;1; ;2;794,466933958048
473957;9;2;3;1;JUGO DE MORA;11110302;4;1;1;13;1000;2; ;2;794,466933958048
473957;10;4;1;1;ARROZ Y SOPA;11110102;2;1;1;18;4000;1; ;2;794,466933958048
473957;11;4;2;1;GASEOSA;11110301;4;1;1;20;1500;2; ;2;794,466933958048
473957;12;4;3;1;PAN;11110404;4;1;1;20;300;2; ;2;794,466933958048
473957;14;3;1;2; ; ; ; ; ; ; ; ; ; ;794,466933958048
473958;2;2;1;2; ; ; ; ; ; ; ; ; ; ;727,717966078419
473958;3;3;1;2; ; ; ; ; ; ; ; ; ; ;727,717966078419
473958;4;4;1;2; ; ; ; ; ; ; ; ; ; ;727,717966078419
473958;5;5;1;2; ; ; ; ; ; ; ; ; ; ;727,717966078419
473958;6;6;1;2; ; ; ; ; ; ; ; ; ; ;727,717966078419
473959;2;2;1;2; ; ; ; ; ; ; ; ; ; ;655,613535523135
474845;1;1;1;1;SOPA ARROZ CARNE ENSALADA JUGO;11110102;2;2;1;18;14000;9; ;2;183,269120301391
474847;2;1;1;2; ; ; ; ; ; ; ; ; ; ;80,6753833286604
474847;3;3;1;2; ; ; ; ; ; ; ; ; ; ;80,6753833286604
474847;4;4;1;2; ; ; ; ; ; ; ; ; ; ;80,6753833286604
474924;1;3;1;1;JUGO Y GALLETAS;11110414;4;1;1;24;2000;2; ;2;203,463004507565
474924;2;3;2;1;GASEOSA Y PAPAS DE PAQUETES;11110414;4;1;1;24;2000;2; ;2;203,463004507565
474924;4;2;1;2; ; ; ; ; ; ; ; ; ; ;203,463004507565
474924;5;6;1;2; ; ; ; ; ; ; ; ; ; ;203,463004507565
474926;1;3;1;1;HAMBURGUESA Y GASEOSA;11110103;3;1;1;19;8000;9; ;2;190,202094925204
474926;2;2;1;1;SOPA CARNE ARROZ JUGO ENSALADA;11110102;2;6;1;18;42000;1; ;2;190,202094925204
474926;4;4;1;2; ; ; ; ; ; ; ; ; ; ;190,202094925204
474926;5;5;1;2; ; ; ; ; ; ; ; ; ; ;190,202094925204
474927;2;2;1;2; ; ; ; ; ; ; ; ; ; ;132,426217824757
474944;2;2;1;2; ; ; ; ; ; ; ; ; ; ;77,0820934643702
474944;3;3;1;2; ; ; ; ; ; ; ; ; ; ;77,0820934643702
474944;4;4;1;2; ; ; ; ; ; ; ; ; ; ;77,0820934643702
474944;5;5;1;2; ; ; ; ; ; ; ; ; ; ;77,0820934643702
474945;2;2;1;2; ; ; ; ; ; ; ; ; ; ;61,749251018276
474946;1;4;1;1;SOPA CARNE ARROZ FRIJOL ENSALADA JUGO;11110102;2;5;1;18;35000;2; ;2;221,126739544904
474946;3;2;1;2; ; ; ; ; ; ; ; ; ; ;221,126739544904
474946;4;3;1;2; ; ; ; ; ; ; ; ; ; ;221,126739544904
474955;1;3;1;1;JUGO SANDWICH;11110414;4;1;1;19;2400;2; ;2;102,650863190731
474955;2;3;2;1;VASO DE FRUTA;11110414;4;1;1;19;1400;2; ;2;102,650863190731
474955;3;3;3;1;MANGO PREOARADO;11110414;4;1;1;19;2000;2; ;2;102,650863190731
474955;4;3;4;1;JUGO Y SANDWICH;11110414;4;1;1;19;2400;2; ;2;102,650863190731
474955;6;2;1;2; ; ; ; ; ; ; ; ; ; ;102,650863190731
474956;2;2;1;2; ; ; ; ; ; ; ; ; ; ;69,0190401480962
477562;2;2;1;2; ; ; ; ; ; ; ; ; ; ;548,235482580455
477906;1;1;1;1;POLLO ASASO;11110105;3;1;1;18;19000;9; ;1;223,589210485113
477907;2;2;1;2; ; ; ; ; ; ; ; ; ; ;355,922772750113
477907;3;3;1;2; ; ; ; ; ; ; ; ; ; ;355,922772750113
477907;4;4;1;2; ; ; ; ; ; ; ; ; ; ;355,922772750113
477922;1;1;2;1;JUGO DE MANGO;11110302;4;1;1;19;3000;9; ;2;608,207610094865
477922;2;4;1;1;PASTEL DE POLLO CON GASEOSA;11110101;1;2;3;18;7000;5; ;2;608,207610094865
477922;4;3;1;2; ; ; ; ; ; ; ; ; ; ;608,207610094865
477923;1;1;1;1;EMPANADA DE CARNE CON GASEOSA;11110101;1;2;1;19;6000;4; ;2;664,754518321516
477924;1;1;1;1;EMPANADA DE CARNE CON GASEOSA;11110101;1;1;1;19;3200;9; ;2;872,538098725523
477925;1;3;1;1;PAPITAS Y GASEOSA;11110414;4;1;3;13;2500;3; ;2;458,095637244202
477925;2;3;2;1;EMPANADA DE ARROZ Y CARNE CON GASEOSA;11110101;1;1;1;19;3500;3; ;2;458,095637244202
477925;3;4;1;1;PASTEL DE POLLO Y JUGO;11110414;4;1;3; ;3000; ; ;2;458,095637244202
477925;4;5;1;1;GASEOSA Y BOLIQUESO;11110414;4;1;3; ;2400; ; ;2;458,095637244202
477925;5;6;1;1;PAPITAS FRITAS;11110411;4;1;3;6;1200;2; ;2;458,095637244202
477925;6;7;1;1;PASTEL DE POLLO Y GASEOSA;11110101;1;1;3; ;3500; ; ;2;458,095637244202
477925;7;7;2;1;EMPANADA DE CARNE CON JUGO DE GUAYABA;11110101;1;1;3; ;4000; ; ;2;458,095637244202
477925;9;1;1;2; ; ; ; ; ; ; ; ; ; ;458,095637244202
477926;2;2;1;2; ; ; ; ; ; ; ; ; ; ;778,043338453742
477927;2;1;1;2; ; ; ; ; ; ; ; ; ; ;795,830395991555
477928;2;1;1;2; ; ; ; ; ; ; ; ; ; ;718,261497791225
477929;2;1;1;2; ; ; ; ; ; ; ; ; ; ;768,786553237665
477929;3;3;1;2; ; ; ; ; ; ; ; ; ; ;768,786553237665
477930;2;1;1;2; ; ; ; ; ; ; ; ; ; ;718,261497791225
477989;2;2;1;2; ; ; ; ; ; ; ; ; ; ;508,915761891201
477989;3;3;1;2; ; ; ; ; ; ; ; ; ; ;508,915761891201
477990;2;1;1;2; ; ; ; ; ; ; ; ; ; ;355,922772750113
477990;3;3;1;2; ; ; ; ; ; ; ; ; ; ;355,922772750113
477991;2;1;1;2; ; ; ; ; ; ; ; ; ; ;510,025574346277
477991;3;3;1;2; ; ; ; ; ; ; ; ; ; ;510,025574346277
477991;4;4;1;2; ; ; ; ; ; ; ; ; ; ;510,025574346277
477992;1;2;1;1;EMPANADAS Y PONIMALTA;11110201;4;3;1;19;3100;3; ;2;442,203568156283
477992;3;1;1;2; ; ; ; ; ; ; ; ; ; ;442,203568156283
477992;4;3;1;2; ; ; ; ; ; ; ; ; ; ;442,203568156283
477993;2;2;1;2; ; ; ; ; ; ; ; ; ; ;449,229827468387
477993;3;3;1;2; ; ; ; ; ; ; ; ; ; ;449,229827468387
477994;2;2;1;2; ; ; ; ; ; ; ; ; ; ;515,155368501279
477994;3;3;1;2; ; ; ; ; ; ; ; ; ; ;515,155368501279
478035;2;2;1;2; ; ; ; ; ; ; ; ; ; ;303,813956158585
478036;2;2;1;2; ; ; ; ; ; ; ; ; ; ;348,418412343901
478036;3;3;1;2; ; ; ; ; ; ; ; ; ; ;348,418412343901
478037;2;2;1;2; ; ; ; ; ; ; ; ; ; ;459,812575531441
478037;3;3;1;2; ; ; ; ; ; ; ; ; ; ;459,812575531441
478038;2;2;1;2; ; ; ; ; ; ; ; ; ; ;303,813956158585
478039;2;2;1;2; ; ; ; ; ; ; ; ; ; ;735,61834699235
478039;3;3;1;2; ; ; ; ; ; ; ; ; ; ;735,61834699235
478040;2;2;1;2; ; ; ; ; ; ; ; ; ; ;391,261584735605
478040;3;3;1;2; ; ; ; ; ; ; ; ; ; ;391,261584735605
478040;4;4;1;2; ; ; ; ; ; ; ; ; ; ;391,261584735605
478040;5;5;1;2; ; ; ; ; ; ; ; ; ; ;391,261584735605
478042;1;2;1;1;FRITURAS PAPAS PATACON;11110405;4;1;1;13;2000;2; ;2;465,129778328517
478042;2;2;2;1;JUGO NATURAL;11110302;4;1;1;13;1500;3; ;2;465,129778328517
478042;3;3;1;1;ALMUERZO;11110102;2;3;1;18;15000;3; ;2;465,129778328517
478042;5;4;1;2; ; ; ; ; ; ; ; ; ; ;465,129778328517
478045;1;3;2;1;FRITURAS;11110411;4;1;1;19;500;2; ;2;654,776362576594
478045;2;4;1;1;FRI;11110411;4;10;1;19;500;2; ;2;654,776362576594
478045;4;1;1;2; ; ; ; ; ; ; ; ; ; ;654,776362576594
478046;2;1;1;2; ; ; ; ; ; ; ; ; ; ;492,69501467984
478047;2;1;1;2; ; ; ; ; ; ; ; ; ; ;384,567971472939
478047;3;3;1;2; ; ; ; ; ; ; ; ; ; ;384,567971472939
478048;1;3;1;1;ARROZ CARNE TAJADAS;11110102;2;1;1;18;5000;1; ;2;501,061046729862
478048;3;1;1;2; ; ; ; ; ; ; ; ; ; ;501,061046729862
478048;4;4;1;2; ; ; ; ; ; ; ; ; ; ;501,061046729862
478051;2;2;1;2; ; ; ; ; ; ; ; ; ; ;492,69501467984
478052;1;4;2;1;DEDITOS;11110405;4;1;1;20;200;2; ;2;481,629020704103
478052;2;4;3;1;CAFE;11110201;4;1;1;6;200;2; ;2;481,629020704103
478052;4;1;1;2; ; ; ; ; ; ; ; ; ; ;481,629020704103
478052;5;3;1;2; ; ; ; ; ; ; ; ; ; ;481,629020704103
478065;2;1;1;2; ; ; ; ; ; ; ; ; ; ;519,619140773005
478066;2;1;1;2; ; ; ; ; ; ; ; ; ; ;495,884287162333
478066;3;3;1;2; ; ; ; ; ; ; ; ; ; ;495,884287162333
478067;2;2;1;2; ; ; ; ; ; ; ; ; ; ;609,433294120454
478067;3;3;1;2; ; ; ; ; ; ; ; ; ; ;609,433294120454
