DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CE_P1;NC2R_CE_P2;NC2R_CE_P4S1;NC2R_CE_P5S2;NC2R_CE_P6;NC2R_CE_P7;NC2R_CE_P8;FEX_C
594462;4;3;2;E2;2; ; ; ; ; ; ;359,827173022431
594462;5;4;1;E1;2; ; ; ; ; ; ;359,827173022431
594462;6;4;2;E2;2; ; ; ; ; ; ;359,827173022431
594463;1;2;5;E1;2; ; ; ; ; ; ;328,574047784643
594463;2;2;6;E2;2; ; ; ; ; ; ;328,574047784643
594463;3;3;1;E1;2; ; ; ; ; ; ;328,574047784643
594463;4;3;2;E2;2; ; ; ; ; ; ;328,574047784643
594497;1;2;1;E1;2; ; ; ; ; ; ;338,058572715249
594497;2;2;2;E2;2; ; ; ; ; ; ;338,058572715249
594497;3;3;1;E1;2; ; ; ; ; ; ;338,058572715249
594497;4;3;2;E2;2; ; ; ; ; ; ;338,058572715249
594497;5;4;1;E1;2; ; ; ; ; ; ;338,058572715249
594497;6;4;2;E2;2; ; ; ; ; ; ;338,058572715249
595264;2;2;1;E1;1;07320207;10;1; ;8000;2;186,958978862505
595264;3;2;2;E2;2; ; ; ; ; ; ;186,958978862505
595264;4;3;1;E1;1;07320207;10;1; ;20000;2;186,958978862505
595264;5;3;2;E2;2; ; ; ; ; ; ;186,958978862505
595319;2;2;1;E1;1;07320207;2;1; ;10000;2;380,585887157984
595319;3;2;2;E2;2; ; ; ; ; ; ;380,585887157984
595319;4;3;1;E1;1;07320207;2;1; ;10000;2;380,585887157984
595319;5;3;2;E2;2; ; ; ; ; ; ;380,585887157984
595320;3;2;1;E1;1;07320207;2;1; ;10000;9;417,380092309584
595320;4;2;2;E1;1;08300305;1;1; ;5000;9;417,380092309584
595320;5;2;3;E2;2; ; ; ; ; ; ;417,380092309584
595320;6;3;1;E1;2; ; ; ; ; ; ;417,380092309584
595320;7;3;2;E2;2; ; ; ; ; ; ;417,380092309584
595321;1;1;1;E1;2; ; ; ; ; ; ;481,67105018812
595321;2;1;2;E2;2; ; ; ; ; ; ;481,67105018812
595322;3;2;1;E1;1;07320207;8;1; ;16000;2;458,206892545624
595322;4;2;2;E1;1;08300203;12;1; ;3200;2;458,206892545624
595322;5;2;3;E2;2; ; ; ; ; ; ;458,206892545624
595324;2;1;1;E1;2; ; ; ; ; ; ;336,802843671134
595324;3;1;2;E2;2; ; ; ; ; ; ;336,802843671134
595324;4;3;1;E1;1;07320101;2;1; ;2000;2;336,802843671134
595324;5;3;2;E2;2; ; ; ; ; ; ;336,802843671134
595324;6;4;1;E1;2; ; ; ; ; ; ;336,802843671134
595324;7;4;2;E2;2; ; ; ; ; ; ;336,802843671134
595324;8;5;1;E1;2; ; ; ; ; ; ;336,802843671134
595324;9;5;2;E2;2; ; ; ; ; ; ;336,802843671134
595342;5;1;3;E1;2; ; ; ; ; ; ;229,437056433407
595342;6;1;4;E2;2; ; ; ; ; ; ;229,437056433407
595342;7;3;1;E1;1;07320207;6;1; ;42000;5;229,437056433407
595342;8;3;2;E1;1;08300305;1;1; ;5000;9;229,437056433407
595342;9;3;3;E2;1;02130101;6;1;6;15000;4;229,437056433407
595342;10;4;1;E1;1;08300203;1;1; ;500;2;229,437056433407
595342;11;4;2;E1;1;08300305;1;1; ;5000;4;229,437056433407
595342;12;4;3;E2;2; ; ; ; ; ; ;229,437056433407
595345;4;1;1;E1;1;07320207;2;1; ;16000;3;336,618774818148
595345;5;1;2;E2;1;09410205;1;1; ;50000;9;336,618774818148
595345;6;1;3;E2;1;09430101;6;1; ;6000;2;336,618774818148
595345;7;3;1;E1;2; ; ; ; ; ; ;336,618774818148
595345;8;3;2;E2;2; ; ; ; ; ; ;336,618774818148
595346;4;2;1;E1;1;07320199;3;1; ;6000;2;232,577368537203
595346;5;2;2;E1;1;08300305;2;1; ;6000;3;232,577368537203
595346;6;2;3;E2;2; ; ; ; ; ; ;232,577368537203
595346;7;3;1;E1;1;07320101;6;1; ;30000;3;232,577368537203
595346;8;3;2;E1;1;07320199;2;1; ;4000;2;232,577368537203
595346;9;3;3;E1;1;08300305;2;1; ;10000;3;232,577368537203
595346;10;3;4;E2;2; ; ; ; ; ; ;232,577368537203
595346;11;5;1;E1;2; ; ; ; ; ; ;232,577368537203
595346;12;5;2;E2;2; ; ; ; ; ; ;232,577368537203
595346;13;6;1;E1;1;07320101;2;1; ;10000;3;232,577368537203
595346;14;6;2;E1;1;07320199;4;1; ;8000;3;232,577368537203
595346;15;6;3;E1;1;08300305;1;1; ;5000;4;232,577368537203
595346;16;6;4;E2;2; ; ; ; ; ; ;232,577368537203
595348;4;1;1;E1;1;07220101;1;1; ;10000;9;494,392548705321
595348;5;1;2;E1;1;08300305;1;1; ;5000;9;494,392548705321
595348;6;1;3;E2;1;09430101;1;1; ;2000;9;494,392548705321
595348;7;3;1;E1;2; ; ; ; ; ; ;494,392548705321
595348;8;3;2;E2;2; ; ; ; ; ; ;494,392548705321
595348;9;4;1;E1;1;07220101;1;1; ;8000;3;494,392548705321
595348;10;4;2;E2;2; ; ; ; ; ; ;494,392548705321
595348;11;5;1;E1;2; ; ; ; ; ; ;494,392548705321
595348;12;5;2;E2;2; ; ; ; ; ; ;494,392548705321
595349;2;1;1;E1;1;07220101;2;1; ;20000;4;413,878451294654
595349;3;1;2;E2;2; ; ; ; ; ; ;413,878451294654
595349;4;3;1;E1;2; ; ; ; ; ; ;413,878451294654
595349;5;3;2;E2;2; ; ; ; ; ; ;413,878451294654
595349;6;4;1;E1;2; ; ; ; ; ; ;413,878451294654
595349;7;4;2;E2;2; ; ; ; ; ; ;413,878451294654
595350;2;1;3;E1;1;07320207;6;1; ;12000;2;484,713866996092
595350;3;1;4;E2;2; ; ; ; ; ; ;484,713866996092
595351;1;2;1;E1;2; ; ; ; ; ; ;265,753831379598
595351;2;2;2;E2;2; ; ; ; ; ; ;265,753831379598
595351;3;3;1;E1;2; ; ; ; ; ; ;265,753831379598
595351;4;3;2;E2;2; ; ; ; ; ; ;265,753831379598
595352;4;1;1;E1;1;07320101;2;1; ;6000;3;379,164819947762
595352;5;1;2;E1;1;08300305;1;1; ;5000;3;379,164819947762
595352;6;1;3;E2;1;09430101;1;1; ;2000;2;379,164819947762
595352;7;3;1;E1;1;07320101;2;1; ;4000;2;379,164819947762
595352;8;3;2;E2;2; ; ; ; ; ; ;379,164819947762
595353;1;1;1;E1;2; ; ; ; ; ; ;413,694382441669
595353;2;1;2;E2;2; ; ; ; ; ; ;413,694382441669
595361;1;2;1;E1;2; ; ; ; ; ; ;344,79590397746
595361;2;2;2;E2;2; ; ; ; ; ; ;344,79590397746
595364;1;1;1;E1;2; ; ; ; ; ; ;415,413627335242
595364;2;1;2;E2;2; ; ; ; ; ; ;415,413627335242
595364;3;3;1;E1;2; ; ; ; ; ; ;415,413627335242
595364;4;3;2;E2;2; ; ; ; ; ; ;415,413627335242
595367;4;2;3;E1;1;07320199;2;1; ;4000;3;264,034586486025
595367;5;2;4;E1;1;08300305;1;1; ;2000;2;264,034586486025
595367;6;2;5;E2;1;08300303;1;1; ;1000;3;264,034586486025
595374;3;2;1;E1;1;07340201;2;1; ;6000;9;557,211481771053
595374;4;2;2;E1;1;08300305;1;1; ;5000;4;557,211481771053
595374;5;2;3;E2;2; ; ; ; ; ; ;557,211481771053
595375;1;1;3;E1;2; ; ; ; ; ; ;339,873195752309
595375;2;1;4;E2;2; ; ; ; ; ; ;339,873195752309
595375;3;3;1;E1;2; ; ; ; ; ; ;339,873195752309
595375;4;3;2;E2;2; ; ; ; ; ; ;339,873195752309
595376;2;1;1;E1;2; ; ; ; ; ; ;377,445575054188
595376;3;1;2;E2;1;02130101;2;1;6;5000;3;377,445575054188
595378;2;2;1;E1;2; ; ; ; ; ; ;262,683479298423
595378;3;2;2;E2;1;11110601;4;1;6;10000;3;262,683479298423
595378;4;3;1;E1;2; ; ; ; ; ; ;262,683479298423
595378;5;3;2;E2;2; ; ; ; ; ; ;262,683479298423
595378;6;4;1;E1;2; ; ; ; ; ; ;262,683479298423
595378;7;4;2;E2;2; ; ; ; ; ; ;262,683479298423
595378;8;5;1;E1;2; ; ; ; ; ; ;262,683479298423
595378;9;5;2;E2;2; ; ; ; ; ; ;262,683479298423
595379;1;1;1;E1;2; ; ; ; ; ; ;560,254298579025
595379;2;1;2;E2;2; ; ; ; ; ; ;560,254298579025
595380;2;2;1;E1;2; ; ; ; ; ; ;382,305132051557
595380;3;2;2;E2;1;02130101;20;1;6;50000;3;382,305132051557
595380;4;3;1;E1;2; ; ; ; ; ; ;382,305132051557
595380;5;3;2;E2;2; ; ; ; ; ; ;382,305132051557
595380;6;4;1;E1;2; ; ; ; ; ; ;382,305132051557
595380;7;4;2;E2;2; ; ; ; ; ; ;382,305132051557
595383;1;1;1;E1;2; ; ; ; ; ; ;530,245683113627
595383;2;1;2;E2;2; ; ; ; ; ; ;530,245683113627
595383;3;3;1;E1;2; ; ; ; ; ; ;530,245683113627
595383;4;3;2;E2;2; ; ; ; ; ; ;530,245683113627
595385;2;1;1;E1;2; ; ; ; ; ; ;413,878451294654
595385;3;1;2;E2;1;02130101;4;1;6;10000;9;413,878451294654
595385;4;3;1;E1;2; ; ; ; ; ; ;413,878451294654
595385;5;3;2;E2;2; ; ; ; ; ; ;413,878451294654
595385;6;4;1;E1;2; ; ; ; ; ; ;413,878451294654
595385;7;4;2;E2;2; ; ; ; ; ; ;413,878451294654
595458;2;2;1;E1;1;08300305;1;1; ;4000;3;294,891294952428
595458;3;2;2;E2;2; ; ; ; ; ; ;294,891294952428
595460;1;2;3;E1;2; ; ; ; ; ; ;288,326271446763
595460;2;2;4;E2;2; ; ; ; ; ; ;288,326271446763
595461;1;1;1;E1;2; ; ; ; ; ; ;481,120532949507
595461;2;1;2;E2;2; ; ; ; ; ; ;481,120532949507
595462;3;1;3;E1;1;07320101;14;1; ;2000;1;413,041436344988
595462;4;1;4;E1;1;08300305;3;1; ;5000;2;413,041436344988
595462;5;1;5;E2;2; ; ; ; ; ; ;413,041436344988
595463;2;1;8;E1;2; ; ; ; ; ; ;349,754157284031
595463;3;1;9;E2;2; ; ; ; ; ; ;349,754157284031
595463;4;3;1;E1;1;08300305;3;1; ;4500;2;349,754157284031
595463;5;3;2;E2;2; ; ; ; ; ; ;349,754157284031
595463;6;4;1;E1;1;08300305;6;1; ;6000;3;349,754157284031
595463;7;4;2;E2;2; ; ; ; ; ; ;349,754157284031
595465;2;1;6;E1;2; ; ; ; ; ; ;339,497847338834
595465;3;1;7;E2;1;09430101;2;1; ;10000;2;339,497847338834
595466;2;1;1;E1;2; ; ; ; ; ; ;463,402591822485
595466;3;1;2;E2;1;09430101;7;1; ;20000;3;463,402591822485
595467;2;1;3;E1;1;07320101;5;1; ;10000;3;283,679948209199
595467;3;1;4;E2;2; ; ; ; ; ; ;283,679948209199
595467;4;3;1;E1;1;07320101;8;1; ;10000;3;283,679948209199
595467;5;3;2;E2;2; ; ; ; ; ; ;283,679948209199
595468;3;1;1;E1;2; ; ; ; ; ; ;349,754157284031
595468;4;1;2;E2;1;09410205;1;1; ;20000;5;349,754157284031
595468;5;3;1;E1;1;08300305;1;1; ;1000;3;349,754157284031
595468;6;3;2;E2;2; ; ; ; ; ; ;349,754157284031
595468;7;4;1;E1;2; ; ; ; ; ; ;349,754157284031
595468;8;4;2;E2;2; ; ; ; ; ; ;349,754157284031
595469;1;2;1;E1;2; ; ; ; ; ; ;547,194742024339
595469;2;2;2;E2;2; ; ; ; ; ; ;547,194742024339
595469;3;3;1;E1;2; ; ; ; ; ; ;547,194742024339
595469;4;3;2;E2;2; ; ; ; ; ; ;547,194742024339
595470;1;1;1;E1;2; ; ; ; ; ; ;405,572056413665
595470;2;1;2;E2;2; ; ; ; ; ; ;405,572056413665
595470;3;3;1;E1;2; ; ; ; ; ; ;405,572056413665
595470;4;3;2;E2;2; ; ; ; ; ; ;405,572056413665
595471;1;2;1;E1;2; ; ; ; ; ; ;413,041436344988
595471;2;2;2;E2;2; ; ; ; ; ; ;413,041436344988
595473;1;1;1;E1;2; ; ; ; ; ; ;430,884885852405
595473;2;1;2;E2;2; ; ; ; ; ; ;430,884885852405
595473;3;3;1;E1;2; ; ; ; ; ; ;430,884885852405
595473;4;3;2;E2;2; ; ; ; ; ; ;430,884885852405
595473;5;4;1;E1;2; ; ; ; ; ; ;430,884885852405
595473;6;4;2;E2;2; ; ; ; ; ; ;430,884885852405
595474;3;2;1;E1;1;07320199;2;1; ;4000;2;206,053514363924
595474;4;2;2;E2;2; ; ; ; ; ; ;206,053514363924
595474;5;3;1;E1;2; ; ; ; ; ; ;206,053514363924
595474;6;3;2;E2;2; ; ; ; ; ; ;206,053514363924
595474;7;5;1;E1;2; ; ; ; ; ; ;206,053514363924
595474;8;5;2;E2;2; ; ; ; ; ; ;206,053514363924
595474;9;6;1;E1;1;08300305;5;1; ;5000;2;206,053514363924
595474;10;6;2;E2;2; ; ; ; ; ; ;206,053514363924
595475;1;2;1;E1;2; ; ; ; ; ; ;544,25544687751
595475;2;2;2;E2;2; ; ; ; ; ; ;544,25544687751
595476;1;1;1;E1;2; ; ; ; ; ; ;488,715421261225
595476;2;1;2;E2;2; ; ; ; ; ; ;488,715421261225
595476;3;3;1;E1;2; ; ; ; ; ; ;488,715421261225
595476;4;3;2;E2;2; ; ; ; ; ; ;488,715421261225
595477;2;2;1;E1;1;07320101;6;1; ;12000;9;301,397889336222
595477;3;2;2;E2;2; ; ; ; ; ; ;301,397889336222
595477;4;3;1;E1;2; ; ; ; ; ; ;301,397889336222
595477;5;3;2;E2;2; ; ; ; ; ; ;301,397889336222
595479;3;1;1;E1;1;07320199;2;1; ;2000;2;225,219092193862
595479;4;1;2;E2;2; ; ; ; ; ; ;225,219092193862
595479;5;2;1;E1;1;07320199;6;1; ;6000;2;225,219092193862
595479;6;2;2;E2;2; ; ; ; ; ; ;225,219092193862
595479;7;3;1;E1;1;08300305;1;1; ;2000;2;225,219092193862
595479;8;3;2;E2;2; ; ; ; ; ; ;225,219092193862
595480;1;2;3;E1;2; ; ; ; ; ; ;430,892634601903
595480;2;2;4;E2;2; ; ; ; ; ; ;430,892634601903
595480;3;4;1;E1;2; ; ; ; ; ; ;430,892634601903
595480;4;4;2;E2;2; ; ; ; ; ; ;430,892634601903
595480;5;5;1;E1;2; ; ; ; ; ; ;430,892634601903
595480;6;5;2;E2;2; ; ; ; ; ; ;430,892634601903
595480;7;6;1;E1;2; ; ; ; ; ; ;430,892634601903
595480;8;6;2;E2;2; ; ; ; ; ; ;430,892634601903
595481;1;1;1;E1;2; ; ; ; ; ; ;514,420281403773
595481;2;1;2;E2;2; ; ; ; ; ; ;514,420281403773
595481;3;2;1;E1;2; ; ; ; ; ; ;514,420281403773
595481;4;2;2;E2;2; ; ; ; ; ; ;514,420281403773
595481;5;3;1;E1;2; ; ; ; ; ; ;514,420281403773
595481;6;3;2;E2;2; ; ; ; ; ; ;514,420281403773
595483;2;2;1;E1;1;07320101;1;1; ;800;1;512,569280184868
595483;3;2;2;E2;2; ; ; ; ; ; ;512,569280184868
595483;4;3;1;E1;1;07320101;2;1; ;1600;1;512,569280184868
595483;5;3;2;E2;2; ; ; ; ; ; ;512,569280184868
595484;1;1;1;E1;2; ; ; ; ; ; ;420,628575907208
595484;2;1;2;E2;2; ; ; ; ; ; ;420,628575907208
596857;3;2;1;E1;2; ; ; ; ; ; ;267,289007420186
596857;4;2;2;E2;1;11110601;40;1;6;100000;9;267,289007420186
596857;5;2;3;E2;1;02130101;30;1;6;75000;9;267,289007420186
596859;2;1;1;E1;1;07340201;3,33333333333333;1; ;30000;3;445,422242800639
596859;3;1;2;E2;2; ; ; ; ; ; ;445,422242800639
596862;3;1;3;E1;2; ; ; ; ; ; ;258,76964044599
596862;4;1;4;E2;1;11110601;12;1;6;30000;4;258,76964044599
596862;5;3;1;E1;1;08300203;5;1; ;15000;3;258,76964044599
596862;6;3;2;E2;1;11110601;20;1;6;50000;4;258,76964044599
597274;1;2;3;E1;2; ; ; ; ; ; ;523,722197806225
597274;2;2;4;E2;2; ; ; ; ; ; ;523,722197806225
597274;3;3;1;E1;2; ; ; ; ; ; ;523,722197806225
597274;4;3;2;E2;2; ; ; ; ; ; ;523,722197806225
597275;1;2;1;E1;2; ; ; ; ; ; ;508,819564623465
597275;2;2;2;E2;2; ; ; ; ; ; ;508,819564623465
597276;3;1;1;E1;2; ; ; ; ; ; ;461,397704292797
597276;4;1;2;E2;2; ; ; ; ; ; ;461,397704292797
597276;5;3;1;E1;2; ; ; ; ; ; ;461,397704292797
597276;6;3;2;E2;1;02130101;2;1;6;4000;1;461,397704292797
597276;7;3;3;E2;1;09430101;1,33333333333333;1; ;2000;3;461,397704292797
597277;1;1;1;E1;2; ; ; ; ; ; ;413,041436344988
597277;2;1;2;E2;2; ; ; ; ; ; ;413,041436344988
597279;1;2;1;E1;2; ; ; ; ; ; ;545,189854494651
597279;2;2;2;E2;2; ; ; ; ; ; ;545,189854494651
597279;3;3;1;E1;2; ; ; ; ; ; ;545,189854494651
597279;4;3;2;E2;2; ; ; ; ; ; ;545,189854494651
597279;5;4;1;E1;2; ; ; ; ; ; ;545,189854494651
597279;6;4;2;E2;2; ; ; ; ; ; ;545,189854494651
597280;1;1;1;E1;2; ; ; ; ; ; ;239,073395822794
597280;2;1;2;E2;2; ; ; ; ; ; ;239,073395822794
597280;3;3;1;E1;2; ; ; ; ; ; ;239,073395822794
597280;4;3;2;E2;2; ; ; ; ; ; ;239,073395822794
597283;6;2;1;E1;1;07320207;10;1; ;60000;9;223,330443117242
597283;7;2;2;E1;1;08300203;10;1; ;2000;3;223,330443117242
597283;8;2;3;E1;1;08300305;1;1; ;10000;3;223,330443117242
597283;9;2;4;E2;2; ; ; ; ; ; ;223,330443117242
597283;10;3;1;E1;2; ; ; ; ; ; ;223,330443117242
597283;11;3;2;E2;1;09410107;3;1; ;10000;9;223,330443117242
597283;12;6;1;E1;1;07320101;2;1; ;4000;9;223,330443117242
597283;13;6;2;E2;2; ; ; ; ; ; ;223,330443117242
597283;14;8;1;E1;2; ; ; ; ; ; ;223,330443117242
597283;15;8;2;E2;2; ; ; ; ; ; ;223,330443117242
597283;16;9;1;E1;2; ; ; ; ; ; ;223,330443117242
597283;17;9;2;E2;2; ; ; ; ; ; ;223,330443117242
597284;2;1;1;E1;1;07320101;7;1; ;14000;3;294,891294952428
597284;3;1;2;E2;2; ; ; ; ; ; ;294,891294952428
597286;1;2;1;E1;2; ; ; ; ; ; ;448,346072328942
597286;2;2;2;E2;2; ; ; ; ; ; ;448,346072328942
597286;3;3;1;E1;2; ; ; ; ; ; ;448,346072328942
597286;4;3;2;E2;2; ; ; ; ; ; ;448,346072328942
597287;2;2;1;E1;1;08300305;1;1; ;5000;3;458,582396348535
597287;3;2;2;E2;2; ; ; ; ; ; ;458,582396348535
597287;4;3;1;E1;2; ; ; ; ; ; ;458,582396348535
597287;5;3;2;E2;2; ; ; ; ; ; ;458,582396348535
597287;6;4;1;E1;2; ; ; ; ; ; ;458,582396348535
597287;7;4;2;E2;2; ; ; ; ; ; ;458,582396348535
597289;1;1;3;E1;2; ; ; ; ; ; ;413,041436344988
597289;2;1;4;E2;2; ; ; ; ; ; ;413,041436344988
597879;2;1;1;E1;1;08300203;1;1; ;2000;2;453,170075490107
597879;3;1;2;E2;2; ; ; ; ; ; ;453,170075490107
597879;4;3;1;E1;2; ; ; ; ; ; ;453,170075490107
597879;5;3;2;E2;2; ; ; ; ; ; ;453,170075490107
597879;6;4;1;E1;2; ; ; ; ; ; ;453,170075490107
597879;7;4;2;E2;2; ; ; ; ; ; ;453,170075490107
597894;3;1;1;E1;1;07340201;5,55555555555556;1; ;50000;5;261,078343235215
597894;4;1;2;E1;1;08300203;1;1; ;2000;3;261,078343235215
597894;5;1;3;E2;2; ; ; ; ; ; ;261,078343235215
597894;6;3;1;E1;2; ; ; ; ; ; ;261,078343235215
597894;7;3;2;E2;2; ; ; ; ; ; ;261,078343235215
597895;2;2;4;E1;2; ; ; ; ; ; ;304,083212571786
597895;3;2;5;E2;1;11110601;10;1;6;30000;3;304,083212571786
597896;3;1;1;E1;1;08300203;8;1; ;1600;9;226,119969369263
597896;4;1;2;E2;1;11110601;6;1;6;18000;3;226,119969369263
597896;5;3;1;E1;2; ; ; ; ; ; ;226,119969369263
597896;6;3;2;E2;2; ; ; ; ; ; ;226,119969369263
598271;1;2;1;E1;2; ; ; ; ; ; ;799,575388558341
598271;2;2;2;E2;2; ; ; ; ; ; ;799,575388558341
598272;1;2;3;E1;2; ; ; ; ; ; ;1415,91108588703
598272;2;2;4;E2;2; ; ; ; ; ; ;1415,91108588703
598273;3;2;1;E1;1;07320199;2;1; ;4000;3;1794,95287595967
598273;4;2;2;E2;2; ; ; ; ; ; ;1794,95287595967
598273;5;3;1;E1;1;07320199;2;1; ;4000;3;1794,95287595967
598273;6;3;2;E1;1;08300305;1;1; ;5000;3;1794,95287595967
598273;7;3;3;E2;2; ; ; ; ; ; ;1794,95287595967
598273;8;4;1;E1;2; ; ; ; ; ; ;1794,95287595967
598273;9;4;2;E2;2; ; ; ; ; ; ;1794,95287595967
598273;10;5;1;E1;2; ; ; ; ; ; ;1794,95287595967
598273;11;5;2;E2;2; ; ; ; ; ; ;1794,95287595967
598274;3;2;1;E1;1;07320199;2;1; ;8000;9;977,667423967488
598274;4;2;2;E1;1;08300305;1;1; ;10000;4;977,667423967488
598274;5;2;3;E2;2; ; ; ; ; ; ;977,667423967488
598275;1;1;1;E1;2; ; ; ; ; ; ;1452,99619547939
598275;2;1;2;E2;2; ; ; ; ; ; ;1452,99619547939
598275;3;3;1;E1;2; ; ; ; ; ; ;1452,99619547939
598275;4;3;2;E2;2; ; ; ; ; ; ;1452,99619547939
598275;5;4;1;E1;2; ; ; ; ; ; ;1452,99619547939
598275;6;4;2;E2;2; ; ; ; ; ; ;1452,99619547939
598276;1;1;1;E1;2; ; ; ; ; ; ;719,50574689137
598276;2;1;2;E2;2; ; ; ; ; ; ;719,50574689137
598397;1;2;1;E1;2; ; ; ; ; ; ;1289,38098660049
598397;2;2;2;E2;2; ; ; ; ; ; ;1289,38098660049
598397;3;3;1;E1;2; ; ; ; ; ; ;1289,38098660049
598397;4;3;2;E2;2; ; ; ; ; ; ;1289,38098660049
598398;1;2;1;E1;2; ; ; ; ; ; ;1607,75834511599
598398;2;2;2;E2;2; ; ; ; ; ; ;1607,75834511599
598398;3;3;1;E1;2; ; ; ; ; ; ;1607,75834511599
598398;4;3;2;E2;2; ; ; ; ; ; ;1607,75834511599
598398;5;4;1;E1;2; ; ; ; ; ; ;1607,75834511599
598398;6;4;2;E2;2; ; ; ; ; ; ;1607,75834511599
598401;2;1;1;E1;1;08300305;1;1; ;5000;4;977,667423967488
598401;3;1;2;E2;2; ; ; ; ; ; ;977,667423967488
598414;2;2;1;E1;1;08300305;1;1; ;5000;4;1620,94400452409
598414;3;2;2;E2;2; ; ; ; ; ; ;1620,94400452409
598416;3;2;3;E1;1;07320207;3;1; ;24000;9;977,667423967488
598416;4;2;4;E1;1;08300305;1;1; ;5000;3;977,667423967488
598416;5;2;5;E2;2; ; ; ; ; ; ;977,667423967488
598417;1;2;1;E1;2; ; ; ; ; ; ;1479,66795835089
598417;2;2;2;E2;2; ; ; ; ; ; ;1479,66795835089
598417;3;3;1;E1;2; ; ; ; ; ; ;1479,66795835089
598417;4;3;2;E2;2; ; ; ; ; ; ;1479,66795835089
598418;2;2;4;E1;2; ; ; ; ; ; ;1459,58902518344
598418;3;2;5;E2;2; ; ; ; ; ; ;1459,58902518344
598418;4;3;1;E1;1;08300305;1;1; ;10000;4;1459,58902518344
598418;5;3;2;E2;2; ; ; ; ; ; ;1459,58902518344
598419;1;2;6;E1;2; ; ; ; ; ; ;977,667423967488
598419;2;2;7;E2;2; ; ; ; ; ; ;977,667423967488
598420;1;1;1;E1;2; ; ; ; ; ; ;1452,20570984812
598420;2;1;2;E2;2; ; ; ; ; ; ;1452,20570984812
598421;1;3;3;E1;2; ; ; ; ; ; ;719,50574689137
598421;2;3;4;E2;2; ; ; ; ; ; ;719,50574689137
598424;3;1;1;E1;1;08300305;1;1; ;5000;5;408,224164119261
598424;4;1;2;E2;1;02130101;10;1;6;25000;5;408,224164119261
598425;1;2;1;E1;2; ; ; ; ; ; ;118,789427462621
598425;2;2;2;E2;2; ; ; ; ; ; ;118,789427462621
598425;3;3;1;E1;2; ; ; ; ; ; ;118,789427462621
598425;4;3;2;E2;2; ; ; ; ; ; ;118,789427462621
598473;1;2;1;E1;2; ; ; ; ; ; ;799,575388558341
598473;2;2;2;E2;2; ; ; ; ; ; ;799,575388558341
598474;1;2;1;E1;2; ; ; ; ; ; ;792,982558854291
598474;2;2;2;E2;2; ; ; ; ; ; ;792,982558854291
598474;3;3;1;E1;2; ; ; ; ; ; ;792,982558854291
598474;4;3;2;E2;2; ; ; ; ; ; ;792,982558854291
598476;3;1;1;E1;1;07220101;2,34;1; ;20000;3;1127,796529383
598476;4;1;2;E2;1;09430101;2;1; ;3000;3;1127,796529383
598477;3;2;1;E1;1;07320207;2;1; ;18000;3;1451,71566827215
598477;4;2;2;E2;2; ; ; ; ; ; ;1451,71566827215
598477;5;3;1;E1;1;08300305;1;1; ;2000;9;1451,71566827215
598477;6;3;2;E2;2; ; ; ; ; ; ;1451,71566827215
598488;1;2;1;E1;2; ; ; ; ; ; ;201,775039540498
598488;2;2;2;E2;2; ; ; ; ; ; ;201,775039540498
598488;3;3;1;E1;2; ; ; ; ; ; ;201,775039540498
598488;4;3;2;E2;2; ; ; ; ; ; ;201,775039540498
598489;1;1;3;E1;2; ; ; ; ; ; ;144,984587328085
598489;2;1;4;E2;2; ; ; ; ; ; ;144,984587328085
598490;1;1;1;E1;2; ; ; ; ; ; ;173,335502307029
598490;2;1;2;E2;2; ; ; ; ; ; ;173,335502307029
598490;3;3;1;E1;2; ; ; ; ; ; ;173,335502307029
598490;4;3;2;E2;2; ; ; ; ; ; ;173,335502307029
598506;2;1;1;E1;1;07220101;1;1; ;9000;3;275,155193496678
598506;3;1;2;E2;2; ; ; ; ; ; ;275,155193496678
598507;1;1;1;E1;2; ; ; ; ; ; ;104,269336950907
598507;2;1;2;E2;2; ; ; ; ; ; ;104,269336950907
598511;1;1;5;E1;2; ; ; ; ; ; ;287,50761091021
598511;2;1;6;E2;2; ; ; ; ; ; ;287,50761091021
598511;3;5;1;E1;2; ; ; ; ; ; ;287,50761091021
598511;4;5;2;E2;2; ; ; ; ; ; ;287,50761091021
598511;5;6;1;E1;2; ; ; ; ; ; ;287,50761091021
598511;6;6;2;E2;2; ; ; ; ; ; ;287,50761091021
598521;1;2;1;E1;2; ; ; ; ; ; ;1432,91726231195
598521;2;2;2;E2;2; ; ; ; ; ; ;1432,91726231195
598521;3;3;1;E1;2; ; ; ; ; ; ;1432,91726231195
598521;4;3;2;E2;2; ; ; ; ; ; ;1432,91726231195
598521;5;4;1;E1;2; ; ; ; ; ; ;1432,91726231195
598521;6;4;2;E2;2; ; ; ; ; ; ;1432,91726231195
605043;1;2;3;E1;2; ; ; ; ; ; ;369,227980039753
605043;2;2;4;E2;2; ; ; ; ; ; ;369,227980039753
605043;3;3;1;E1;2; ; ; ; ; ; ;369,227980039753
605043;4;3;2;E2;2; ; ; ; ; ; ;369,227980039753
605044;3;1;1;E1;1;07320207;2;1; ;4000;1;206,053514363924
605044;4;1;2;E2;1;09430101;1,33333333333333;1; ;2000;3;206,053514363924
605044;5;3;1;E1;2; ; ; ; ; ; ;206,053514363924
605044;6;3;2;E2;2; ; ; ; ; ; ;206,053514363924
