DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CA_P3;NC2R_CJ_P4_S1A2;NC2R_CA_P4_S1;NC2R_CA_P5_S1;NC2R_CA_P6_S1;NC2R_CA_P7_S1;NC2R_CA_P8_S1;FEX_C
377426;2;1;2;J1; ; ; ; ; ; ; ;996,40071370292
377496;1;1;1;J1; ; ; ; ; ; ; ;394,505938050488
377497;1;1;1;J1;11110105;3;1;1;18;6000;3;379,093277519775
377498;1;1;1;J1; ; ; ; ; ; ; ;579,675279515402
377500;1;1;1;J1; ; ; ; ; ; ; ;591,21305867563
377529;1;1;1;J1; ; ; ; ; ; ; ;515,144501322423
377530;1;1;1;J1; ; ; ; ; ; ; ;567,512407204533
377531;1;1;1;J1; ; ; ; ; ; ; ;728,793437111514
377546;1;1;1;J1; ; ; ; ; ; ; ;250,914601834164
377547;1;1;1;J1; ; ; ; ; ; ; ;477,582281063558
377548;1;1;1;J1;11110305;1;1;3; ;1500; ;443,891808352443
377548;2;1;2;J1;11110405;1;1;3; ;500; ;443,891808352443
377550;1;1;1;J1;11110405;1;5;1;20;15000;3;252,185473258423
377551;1;1;1;J1;11110405;1;2;1;20;8000;4;453,700430564666
377552;1;1;1;J1; ; ; ; ; ; ; ;365,79667349414
377553;1;1;1;J1; ; ; ; ; ; ; ;307,763843644676
377554;1;1;1;J1;11110405;4;4;1;20;4000;9;455,828679203401
377555;1;1;1;J1; ; ; ; ; ; ; ;436,884202498204
377556;1;1;1;J1; ; ; ; ; ; ; ;314,771449498915
377557;1;1;1;J1; ; ; ; ; ; ; ;443,891808352443
378364;1;1;1;J1; ; ; ; ; ; ; ;117,120347955426
379099;1;1;1;J1; ; ; ; ; ; ; ;489,557625324975
379100;1;1;1;J1; ; ; ; ; ; ; ;721,320732980236
379101;1;1;1;J1;11110101;1;20;2; ;78000; ;587,21530361531
379101;2;1;2;J1;11110102;2;3;2; ;15000; ;587,21530361531
379101;3;1;3;J1;11110103;3;30;2; ;120000; ;587,21530361531
379101;4;1;4;J1;11110201;3;20;2; ;20000; ;587,21530361531
379102;1;1;1;J1; ; ; ; ; ; ; ;414,064320896506
379103;1;1;1;J1; ; ; ; ; ; ; ;509,643242038094
379104;1;1;1;J1; ; ; ; ; ; ; ;502,765969840959
379105;1;1;1;J1; ; ; ; ; ; ; ;716,730261631031
379106;1;1;1;J1; ; ; ; ; ; ; ;734,32584543308
379107;1;1;1;J1; ; ; ; ; ; ; ;623,569029096689
379108;1;1;1;J1; ; ; ; ; ; ; ;725,294740359701
379138;1;1;1;J1; ; ; ; ; ; ; ;756,227346159324
379139;1;1;1;J1; ; ; ; ; ; ; ;548,778216665127
379141;1;1;1;J1; ; ; ; ; ; ; ;524,793354470078
379142;1;1;1;J1; ; ; ; ; ; ; ;414,064320896506
379143;1;1;1;J1; ; ; ; ; ; ; ;553,368688014332
379144;1;1;1;J1; ; ; ; ; ; ; ;477,149713146194
379145;1;1;1;J1; ; ; ; ; ; ; ;517,944072351747
379146;1;1;1;J1; ; ; ; ; ; ; ;444,656184254295
379147;1;1;1;J1; ; ; ; ; ; ; ;407,187048699371
379148;1;1;1;J1; ; ; ; ; ; ; ;393,978704183387
379149;1;1;1;J1; ; ; ; ; ; ; ;623,569029096689
379174;1;1;1;J1; ; ; ; ; ; ; ;708,371432559212
379175;1;1;1;J1; ; ; ; ; ; ; ;470,27244094906
379176;1;1;1;J1; ; ; ; ; ; ; ;531,854908864638
379177;1;1;1;J1; ; ; ; ; ; ; ;565,851362090647
379951;1;1;1;J1; ; ; ; ; ; ; ;930,132554213997
380796;1;1;1;J1; ; ; ; ; ; ; ;1462,08347698052
380797;1;1;1;J1; ; ; ; ; ; ; ;1274,85943574283
380798;1;1;1;J1; ; ; ; ; ; ; ;933,11777860354
380799;1;1;1;J1; ; ; ; ; ; ; ;1462,08347698052
380800;1;1;1;J1; ; ; ; ; ; ; ;1462,08347698052
380801;1;1;1;J1; ; ; ; ; ; ; ;1084,62006888858
380802;1;1;1;J1; ; ; ; ; ; ; ;1319,57546904626
381965;1;1;1;J1; ; ; ; ; ; ; ;119,956132766436
381966;1;1;1;J1; ; ; ; ; ; ; ;159,280786546933
381967;1;1;1;J1; ; ; ; ; ; ; ;182,101657837822
381968;1;1;1;J1; ; ; ; ; ; ; ;101,617125344936
382280;1;1;1;J1; ; ; ; ; ; ; ;1474,06298372085
382281;1;1;1;J1; ; ; ; ; ; ; ;742,812506107247
382283;1;1;1;J1; ; ; ; ; ; ; ;1221,27353061838
382284;1;1;1;J1; ; ; ; ; ; ; ;1002,00712869049
382286;1;1;1;J1; ; ; ; ; ; ; ;751,806788458031
382287;1;1;1;J1; ; ; ; ; ; ; ;763,786295198357
382289;1;1;1;J1; ; ; ; ; ; ; ;1084,62006888858
382306;1;1;1;J1; ; ; ; ; ; ; ;1141,2497032903
382307;1;1;1;J1; ; ; ; ; ; ; ;1084,62006888858
382308;1;1;1;J1; ; ; ; ; ; ; ;933,11777860354
382309;2;1;2;J1;11110101;1;7;1;20;17500;1;1471,0777593313
382309;3;1;3;J1;11110102;2;5;1;20;28000;1;1471,0777593313
382309;4;1;4;J1;11110103;3;5;1;20;28000;1;1471,0777593313
382310;1;1;1;J1; ; ; ; ; ; ; ;971,469301905464
382311;1;1;1;J1; ; ; ; ; ; ; ;1034,50410578796
382666;1;1;1;J1; ; ; ; ; ; ; ;157,418551518766
382667;2;1;2;J1; ; ; ; ; ; ; ;249,162800078982
382865;1;1;1;J1; ; ; ; ; ; ; ;1145,98835400763
382866;1;1;1;J1; ; ; ; ; ; ; ;537,368494085075
382867;1;1;1;J1; ; ; ; ; ; ; ;858,914739513736
382868;1;1;1;J1; ; ; ; ; ; ; ;753,103452263382
382869;1;1;1;J1; ; ; ; ; ; ; ;1468,15710781063
382871;1;1;1;J1; ; ; ; ; ; ; ;869,980190057498
382872;1;1;1;J1; ; ; ; ; ; ; ;1007,56770984434
382873;1;1;1;J1; ; ; ; ; ; ; ;765,318317024154
382874;1;1;1;J1; ; ; ; ; ; ; ;942,845392410619
382992;1;1;1;J1; ; ; ; ; ; ; ;486,383926085424
382993;1;1;1;J1; ; ; ; ; ; ; ;1303,16134107816
382995;1;1;1;J1; ; ; ; ; ; ; ;836,472284713229
382996;1;1;1;J1; ; ; ; ; ; ; ;997,397479150299
382997;1;1;1;J1; ; ; ; ; ; ; ;891,860824410969
384613;1;1;1;J1; ; ; ; ; ; ; ;112,925508702192
385517;1;1;1;J1; ; ; ; ; ; ; ;140,409171498196
386093;1;1;1;J1; ; ; ; ; ; ; ;138,157007906809
386349;1;1;1;J1; ; ; ; ; ; ; ;183,112007513076
386350;1;1;1;J1; ; ; ; ; ; ; ;181,249772484909
386351;1;1;1;J1; ; ; ; ; ; ; ;159,280786546933
386352;1;1;1;J1; ; ; ; ; ; ; ;182,180889998993
386353;1;1;1;J1; ; ; ; ; ; ; ;205,209335936043
386354;1;1;1;J1; ; ; ; ; ; ; ;111,994391188109
386355;1;1;1;J1; ; ; ; ; ; ; ;138,077775745639
386356;1;1;1;J1; ; ; ; ; ; ; ;158,349669032849
386357;1;1;1;J1; ; ; ; ; ; ; ;112,925508702192
386440;1;1;1;J1; ; ; ; ; ; ; ;908,18807284934
386444;1;1;1;J1; ; ; ; ; ; ; ;1062,95624954208
386459;1;1;1;J1; ; ; ; ; ; ; ;406,468501379744
386460;1;1;1;J1; ; ; ; ; ; ; ;289,419779846072
386482;1;1;1;J1; ; ; ; ; ; ; ;616,727442166826
386483;1;1;1;J1;11110101;1;6;3; ;25000; ;1152,14870033357
386483;2;1;2;J1;11110102;2;6;3; ;54000; ;1152,14870033357
386483;3;1;3;J1;11110103;3;6;3; ;50000; ;1152,14870033357
386484;1;1;1;J1; ; ; ; ; ; ; ;836,472284713229
386485;1;1;1;J1; ; ; ; ; ; ; ;661,551663840534
386493;1;1;1;J1;11110101;1;1;1;18;5000;1;1007,56770984434
386493;2;1;2;J1;11110102;2;1;1;18;8000;1;1007,56770984434
386493;3;1;3;J1;11110103;3;2;1;18;8000;1;1007,56770984434
386495;1;1;1;J1; ; ; ; ; ; ; ;674,752766987266
386496;1;1;1;J1; ; ; ; ; ; ; ;550,924613688074
386497;1;1;1;J1; ; ; ; ; ; ; ;1287,97717325017
386500;1;1;1;J1; ; ; ; ; ; ; ;965,6159633544
386502;1;1;1;J1; ; ; ; ; ; ; ;708,482366565263
386503;1;1;1;J1; ; ; ; ; ; ; ;996,40071370292
386505;1;1;1;J1; ; ; ; ; ; ; ;492,895615322607
386506;1;1;1;J1;11110405;3;5;6; ;5000; ;346,728284433729
386508;1;1;1;J1; ; ; ; ; ; ; ;440,886705870377
386509;1;1;1;J1;11110404;3;1;3; ;2000; ;523,484375061758
386510;1;1;1;J1;11110305;1;3;6; ;3000; ;384,310934594018
386510;2;1;2;J1;11110404;1;4;6; ;3000; ;384,310934594018
386510;3;1;3;J1;11110405;2;2;6; ;10000; ;384,310934594018
386510;4;1;4;J1;11110409;1;2;6; ;4000; ;384,310934594018
386510;5;1;5;J1;11110412;4;1;6; ;3000; ;384,310934594018
386511;2;1;2;J1;11110105;2;1;1;18;28000;9;491,505520225773
386513;1;1;1;J1;11110102;2;4;2; ;20000; ;251,188072368317
386514;1;1;1;J1; ; ; ; ; ; ; ;546,533247593171
386516;1;1;1;J1; ; ; ; ; ; ; ;443,891808352443
386519;1;1;1;J1; ; ; ; ; ; ; ;1295,71246243468
386520;1;1;1;J1; ; ; ; ; ; ; ;1748,50254637885
386521;1;1;1;J1;11110201;4;1;1;19;1500;9;1551,94661615857
386521;2;1;2;J1;11110404;4;1;1;19;500;9;1551,94661615857
386522;1;1;1;J1; ; ; ; ; ; ; ;1236,20610546374
386523;1;1;1;J1;11110101;1;1;1;20;2000;1;1471,0777593313
386523;2;1;2;J1;11110102;2;1;1;20;3500;1;1471,0777593313
386523;3;1;3;J1;11110103;3;1;1;20;3500;1;1471,0777593313
386524;1;1;1;J1; ; ; ; ; ; ; ;698,162378445854
386525;1;1;1;J1; ; ; ; ; ; ; ;1530,66786259236
386526;1;1;1;J1; ; ; ; ; ; ; ;1042,94776486242
386527;1;1;1;J1; ; ; ; ; ; ; ;1011,00141104127
386528;1;1;1;J1; ; ; ; ; ; ; ;1328,56975139705
386529;1;1;1;J1; ; ; ; ; ; ; ;1153,20445450042
386530;1;1;1;J1; ; ; ; ; ; ; ;808,837394203918
386531;1;1;1;J1; ; ; ; ; ; ; ;1656,65372406723
386533;1;1;1;J1; ; ; ; ; ; ; ;1319,57546904626
386534;1;1;1;J1; ; ; ; ; ; ; ;1688,60007788838
386536;1;1;1;J1; ; ; ; ; ; ; ;1343,81469147182
386538;1;1;1;J1; ; ; ; ; ; ; ;1025,11371191764
386539;1;1;1;J1; ; ; ; ; ; ; ;1471,0777593313
387694;2;1;2;J1; ; ; ; ; ; ; ;572,705096128988
387695;2;1;2;J1; ; ; ; ; ; ; ;819,380956715037
387696;2;1;2;J1; ; ; ; ; ; ; ;722,895570976734
387697;2;1;2;J1; ; ; ; ; ; ; ;996,40071370292
387699;2;1;2;J1; ; ; ; ; ; ; ;1598,34889488933
387700;2;1;2;J1; ; ; ; ; ; ; ;1033,93403463468
387701;2;1;2;J1;11110101;1;1;1;20;4000;1;1019,52083022321
387701;3;1;3;J1;11110102;2;1;1;20;6000;1;1019,52083022321
387701;4;1;4;J1;11110103;3;1;1;20;5000;1;1019,52083022321
390586;1;1;1;J1; ; ; ; ; ; ; ;462,758612774164
390587;1;1;1;J1;11110101;2;2;3; ;8000; ;351,435907592071
390588;1;1;1;J1; ; ; ; ; ; ; ;248,136451298575
390589;1;1;1;J1; ; ; ; ; ; ; ;778,604321210929
390590;1;1;1;J1; ; ; ; ; ; ; ;697,7067111119
390591;1;1;1;J1; ; ; ; ; ; ; ;639,208913444538
390592;1;1;1;J1;11110102;2;1;3; ;4000; ;416,998842875257
390594;1;1;1;J1; ; ; ; ; ; ; ;248,136451298575
390595;1;1;1;J1; ; ; ; ; ; ; ;303,670883932705
390596;1;1;1;J1; ; ; ; ; ; ; ;549,198400543082
390598;1;1;1;J1; ; ; ; ; ; ; ;355,411850467973
390599;1;1;1;J1; ; ; ; ; ; ; ;416,998842875257
390600;1;1;1;J1; ; ; ; ; ; ; ;390,048403184317
390601;1;1;1;J1; ; ; ; ; ; ; ;434,685910189866
390602;1;1;1;J1; ; ; ; ; ; ; ;475,628415321797
390603;1;1;1;J1; ; ; ; ; ; ; ;416,998842875257
390604;1;1;1;J1; ; ; ; ; ; ; ;379,093277519775
390655;1;1;1;J1; ; ; ; ; ; ; ;645,269555365969
390656;1;1;1;J1; ; ; ; ; ; ; ;909,961402986659
390657;1;1;1;J1; ; ; ; ; ; ; ;781,662520971992
390658;1;1;1;J1; ; ; ; ; ; ; ;798,264401921387
390659;1;1;1;J1; ; ; ; ; ; ; ;887,45685271288
390660;1;1;1;J1; ; ; ; ; ; ; ;736,776203825011
390661;1;1;1;J1; ; ; ; ; ; ; ;653,474535758646
390662;1;1;1;J1; ; ; ; ; ; ; ;1337,88075611271
390663;1;1;1;J1; ; ; ; ; ; ; ;289,527978272092
390664;1;1;1;J1; ; ; ; ; ; ; ;527,351659484449
390665;1;1;1;J1; ; ; ; ; ; ; ;372,653704128808
390666;1;1;1;J1; ; ; ; ; ; ; ;543,217203906721
390667;1;1;1;J1; ; ; ; ; ; ; ;515,144501322423
390668;1;1;1;J1; ; ; ; ; ; ; ;741,300633770427
390669;1;1;1;J1; ; ; ; ; ; ; ;343,428857653972
390670;1;1;1;J1; ; ; ; ; ; ; ;539,534100364135
390671;1;1;1;J1;11110102;2;1;3; ;4000; ;632,324126399798
390672;1;1;1;J1; ; ; ; ; ; ; ;343,428857653972
390673;1;1;1;J1; ; ; ; ; ; ; ;542,696818928342
390674;1;1;1;J1;11110102;2;1;3; ;5000; ;475,628415321797
390675;1;1;1;J1; ; ; ; ; ; ; ;570,137762600482
390676;1;1;1;J1; ; ; ; ; ; ; ;393,129628811924
390679;1;1;1;J1; ; ; ; ; ; ; ;1181,02280538943
390680;1;1;1;J1; ; ; ; ; ; ; ;858,914739513736
390685;2;1;2;J1; ; ; ; ; ; ; ;550,924613688074
390686;2;1;2;J1; ; ; ; ; ; ; ;550,924613688074
390687;2;1;2;J1; ; ; ; ; ; ; ;1798,48876839751
390689;2;1;2;J1; ; ; ; ; ; ; ;917,473159364933
390690;2;1;2;J1; ; ; ; ; ; ; ;996,40071370292
390691;2;1;2;J1; ; ; ; ; ; ; ;685,362250044972
390692;2;1;2;J1; ; ; ; ; ; ; ;685,362250044972
390693;2;1;2;J1; ; ; ; ; ; ; ;763,43093225867
393595;1;1;1;J1; ; ; ; ; ; ; ;138,077775745639
393596;1;1;1;J1; ; ; ; ; ; ; ;205,209335936043
393597;1;1;1;J1; ; ; ; ; ; ; ;226,987447967354
393598;1;1;1;J1; ; ; ; ; ; ; ;138,077775745639
393599;1;1;1;J1; ; ; ; ; ; ; ;247,258132782055
393606;1;1;1;J1; ; ; ; ; ; ; ;183,112007513076
393607;1;1;1;J1; ; ; ; ; ; ; ;247,258132782055
394224;1;1;1;J1;11110414;4;3;1;19;12000;9;620,737326534922
394225;1;1;1;J1; ; ; ; ; ; ; ;1007,56770984434
394226;1;1;1;J1; ; ; ; ; ; ; ;732,705631529609
394227;1;1;1;J1; ; ; ; ; ; ; ;1168,76753679243
394229;1;1;1;J1; ; ; ; ; ; ; ;908,18807284934
394230;1;1;1;J1; ; ; ; ; ; ; ;661,551663840534
394232;1;1;1;J1; ; ; ; ; ; ; ;912,006037053393
394233;1;1;1;J1; ; ; ; ; ; ; ;924,19887739449
394235;2;1;2;J1;11110405;1;4;2; ;5800; ;1007,56770984434
394236;1;1;1;J1; ; ; ; ; ; ; ;736,715515897705
394238;1;1;1;J1; ; ; ; ; ; ; ;1126,19608613873
394239;1;1;1;J1; ; ; ; ; ; ; ;645,269555365969
394241;1;1;1;J1; ; ; ; ; ; ; ;659,5070297738
394244;1;1;1;J1; ; ; ; ; ; ; ;979,025596645193
394245;1;1;1;J1; ; ; ; ; ; ; ;887,45685271288
394246;1;1;1;J1; ; ; ; ; ; ; ;742,875862223647
394247;1;1;1;J1; ; ; ; ; ; ; ;942,845392410619
394248;1;1;1;J1; ; ; ; ; ; ; ;1011,63495355813
394252;1;1;1;J1;11110102;2;6;1;18;30000;1;909,961402986659
398480;1;1;1;J1;11110102;2;1;1;18;6000;3;740,767285942457
398481;2;1;2;J1;11110102;2;1;1;16;6000;3;740,767285942457
398481;3;1;3;J1;11110405;4;1;1;19;1600;3;740,767285942457
398482;1;1;1;J1; ; ; ; ; ; ; ;723,968584574424
398483;1;1;1;J1;11110102;2;1;3; ;4000; ;530,189143501965
398484;2;1;2;J1;11110102;2;1;1;18;7000;3;723,968584574424
398485;2;1;2;J1;11110102;2;1;1;18;3000;3;740,767285942457
398486;1;1;1;J1;11110201;4;2;1;6;2000;4;358,129953201179
399396;1;1;1;J1; ; ; ; ; ; ; ;785,165662093639
399397;1;1;1;J1; ; ; ; ; ; ; ;722,299858748295
399398;1;1;1;J1; ; ; ; ; ; ; ;789,129660340062
399399;1;1;1;J1; ; ; ; ; ; ; ;1390,8449226319
399401;1;1;1;J1;11110101;1;4;2; ;15000; ;996,037857538557
399401;2;1;2;J1;11110102;2;3;2; ;20000; ;996,037857538557
399402;1;1;1;J1; ; ; ; ; ; ; ;756,560585830526
399403;1;1;1;J1; ; ; ; ; ; ; ;756,560585830526
399405;1;1;1;J1; ; ; ; ; ; ; ;868,135875287688
399406;1;1;1;J1; ; ; ; ; ; ; ;1006,148410677
399408;1;1;1;J1; ; ; ; ; ; ; ;998,059094340196
399429;1;1;1;J1;11110102;2;1;1;18;5000;3;1023,62582059527
399430;1;1;1;J1;11110102;2;1;1;18;6000;3;358,129953201179
399430;2;1;2;J1;11110414;4;4;1;19;10000;2;358,129953201179
399431;1;1;1;J1; ; ; ; ; ; ; ;963,0944088199
399432;1;1;1;J1;11110102;2;1;1;18;5000;3;723,968584574424
399435;1;1;1;J1; ; ; ; ; ; ; ;748,475964114524
399608;1;1;1;J1; ; ; ; ; ; ; ;899,548484353114
399665;1;1;1;J1; ; ; ; ; ; ; ;514,771787157832
405398;1;1;1;J1; ; ; ; ; ; ; ;1259,02132459462
405399;1;1;1;J1; ; ; ; ; ; ; ;875,220406618358
405400;1;1;1;J1; ; ; ; ; ; ; ;959,754236155831
405401;1;1;1;J1; ; ; ; ; ; ; ;869,462268252341
406980;1;1;1;J1; ; ; ; ; ; ; ;280,644908263431
406981;1;1;1;J1; ; ; ; ; ; ; ;620,356493767129
407853;1;1;1;J1; ; ; ; ; ; ; ;690,824610281153
407854;1;1;1;J1; ; ; ; ; ; ; ;1626,75809296164
407858;1;1;1;J1;11110101;1;5;3; ;21000; ;1055,72013447464
407858;2;1;2;J1;11110102;2;7;3; ;42000; ;1055,72013447464
407858;3;1;3;J1;11110201;2;3;3; ;3000; ;1055,72013447464
407860;1;1;1;J1; ; ; ; ; ; ; ;641,028138620477
408297;1;1;1;J1; ; ; ; ; ; ; ;946,3962910515
408298;2;1;2;J1;11110105;3;1;1;18;24000;3;507,405674241435
408656;1;1;1;J1; ; ; ; ; ; ; ;893,458632429282
408658;1;1;1;J1; ; ; ; ; ; ; ;877,301459343721
408659;1;1;1;J1; ; ; ; ; ; ; ;789,129660340062
408660;1;1;1;J1; ; ; ; ; ; ; ;805,270071942343
408661;1;1;1;J1; ; ; ; ; ; ; ;996,037857538557
408662;1;1;1;J1; ; ; ; ; ; ; ;980,765660075412
408779;1;1;1;J1; ; ; ; ; ; ; ;1070,16119684621
409067;1;1;1;J1;11110102;2;1;3; ;5000; ;490,264407617732
409068;1;1;1;J1;11110102;2;1;1;18;4500;3;497,973085789799
409069;1;1;1;J1;11110102;2;2;1;18;12000;3;383,494180093998
409070;2;1;2;J1;11110102;2;1;1;18;6000;3;748,475964114524
409205;1;1;1;J1;11110102;2;1;1;18;5000;5;490,264407617732
409206;1;1;1;J1;11110201;4;1;1;19;1200;9;358,129953201179
409207;1;1;1;J1;11110102;2;1;1;18;6000;3;358,129953201179
409208;1;1;1;J1;11110101;3;3;1;18;15000;3;1432,51981280471
409235;1;1;1;J1; ; ; ; ; ; ; ;358,129953201179
409851;1;1;1;J1; ; ; ; ; ; ; ;408,519885737732
409852;1;1;1;J1; ; ; ; ; ; ; ;293,220283691376
409853;1;1;1;J1; ; ; ; ; ; ; ;413,118598547202
409854;1;1;1;J1; ; ; ; ; ; ; ;469,641681260828
409855;1;1;1;J1; ; ; ; ; ; ; ;526,316427023711
410049;1;1;1;J1; ; ; ; ; ; ; ;260,625385740911
410050;1;1;1;J1; ; ; ; ; ; ; ;354,138866296393
410051;1;1;1;J1; ; ; ; ; ; ; ;526,316427023711
410052;1;1;1;J1; ; ; ; ; ; ; ;406,131775855127
410053;1;1;1;J1; ; ; ; ; ; ; ;634,162263645573
410054;1;1;1;J1; ; ; ; ; ; ; ;356,730189097076
410055;1;1;1;J1; ; ; ; ; ; ; ;260,625385740911
412090;1;1;1;J1;11110102;2;1;3; ;8000; ;236,599072762875
412092;1;1;1;J1; ; ; ; ; ; ; ;573,270410079728
412093;1;1;1;J1; ; ; ; ; ; ; ;236,599072762875
413262;1;1;1;J1;11110101;1;1;3; ;6000; ;236,599072762875
413603;1;1;1;J1;11110101;1;5;2; ;20000; ;1255,67986152981
413603;2;1;2;J1;11110102;2;3;2; ;20000; ;1255,67986152981
413603;3;1;3;J1;11110103;3;5;2; ;20000; ;1255,67986152981
413606;1;1;1;J1; ; ; ; ; ; ; ;1237,47498114917
413609;1;1;1;J1; ; ; ; ; ; ; ;893,458632429282
413817;1;1;1;J1;11110102;2;1;3; ;7000; ;713,734303377855
413817;2;1;2;J1;11110403;4;1;3; ;1000; ;713,734303377855
414156;1;1;1;J1; ; ; ; ; ; ; ;445,879799324998
414157;1;1;1;J1; ; ; ; ; ; ; ;658,426274051169
414158;1;1;1;J1; ; ; ; ; ; ; ;583,980838876502
414159;1;1;1;J1; ; ; ; ; ; ; ;963,012029982998
414160;1;1;1;J1;11110102;2;2;1;18;14000;3;559,380260559822
414161;1;1;1;J1; ; ; ; ; ; ; ;474,017206294744
414162;1;1;1;J1; ; ; ; ; ; ; ;445,879799324998
414163;1;1;1;J1; ; ; ; ; ; ; ;943,236869020232
414165;1;1;1;J1; ; ; ; ; ; ; ;391,569538750202
414166;1;1;1;J1; ; ; ; ; ; ; ;325,499908559285
414167;1;1;1;J1;11110102;2;2;1;18;10000;9;411,163202623128
414167;2;1;2;J1;01220101;4;1;1;19;600;9;411,163202623128
414168;1;1;1;J1; ; ; ; ; ; ; ;347,817239604563
414182;1;1;1;J1; ; ; ; ; ; ; ;563,639189629388
414183;1;1;1;J1; ; ; ; ; ; ; ;1123,63004140562
414185;1;1;1;J1; ; ; ; ; ; ; ;1123,63004140562
414213;1;1;1;J1; ; ; ; ; ; ; ;1188,44982988632
414214;1;1;1;J1; ; ; ; ; ; ; ;606,270575236378
414215;1;1;1;J1;11110102;2;3;1;18;30000;3;611,780051524666
414216;1;1;1;J1; ; ; ; ; ; ; ;667,854368184395
414217;1;1;1;J1;11110105;2;2;1;18;18500;4;853,997053048058
414218;1;1;1;J1; ; ; ; ; ; ; ;325,707738894478
414219;1;1;1;J1; ; ; ; ; ; ; ;844,228647690204
414220;1;1;1;J1; ; ; ; ; ; ; ;1114,78535300153
414221;1;1;1;J1; ; ; ; ; ; ; ;1009,10558818239
414222;2;1;2;J1; ; ; ; ; ; ; ;451,728528386391
414223;1;1;1;J1; ; ; ; ; ; ; ;941,67094926994
414224;1;1;1;J1; ; ; ; ; ; ; ;658,426274051169
414224;2;1;2;J1;11110103;3;6;3; ;22000; ;658,426274051169
414224;3;1;3;J1;11110102;2;7;3; ;35000; ;658,426274051169
414226;1;1;1;J1; ; ; ; ; ; ; ;780,812086158278
414227;1;1;1;J1; ; ; ; ; ; ; ;1102,65955625111
414228;1;1;1;J1; ; ; ; ; ; ; ;899,548484353114
414229;1;1;1;J1; ; ; ; ; ; ; ;849,085960769546
414230;1;1;1;J1; ; ; ; ; ; ; ;849,085960769546
414231;1;1;1;J1; ; ; ; ; ; ; ;899,548484353114
414233;1;1;1;J1; ; ; ; ; ; ; ;893,458632429282
414234;1;1;1;J1; ; ; ; ; ; ; ;637,885572534746
414235;1;1;1;J1; ; ; ; ; ; ; ;899,548484353114
414236;1;1;1;J1; ; ; ; ; ; ; ;1057,15062341215
414237;1;1;1;J1; ; ; ; ; ; ; ;780,812086158278
414238;1;1;1;J1; ; ; ; ; ; ; ;492,893198693799
414239;1;1;1;J1; ; ; ; ; ; ; ;1020,22797296725
414240;1;1;1;J1;11110101;1;1;3; ;4000; ;734,374945720189
414241;1;1;1;J1; ; ; ; ; ; ; ;1121,11652446003
414243;1;1;1;J1; ; ; ; ; ; ; ;918,43467416629
414244;1;1;1;J1; ; ; ; ; ; ; ;325,707738894478
414245;1;1;1;J1; ; ; ; ; ; ; ;452,89059558721
414250;2;1;2;J1;11110102;2;3;1;18;18000;3;740,767285942457
414251;1;1;1;J1; ; ; ; ; ; ; ;901,601861807789
414252;1;1;1;J1;11110102;2;1;1;18;6000;4;740,767285942457
414253;1;1;1;J1; ; ; ; ; ; ; ;716,258742588456
414254;2;1;2;J1; ; ; ; ; ; ; ;672,67901575076
414255;1;1;1;J1; ; ; ; ; ; ; ;490,264407617732
414256;1;1;1;J1; ; ; ; ; ; ; ;984,727809366641
414319;1;1;1;J1; ; ; ; ; ; ; ;260,625385740911
417204;1;1;1;J1; ; ; ; ; ; ; ;1152,33776239416
417205;1;1;1;J1; ; ; ; ; ; ; ;1458,64177198982
417206;1;1;1;J1; ; ; ; ; ; ; ;869,462268252341
417207;1;1;1;J1; ; ; ; ; ; ; ;1152,33776239416
417208;1;1;1;J1; ; ; ; ; ; ; ;1409,48692634021
417209;1;1;1;J1; ; ; ; ; ; ; ;1070,16119684621
417210;1;1;1;J1; ; ; ; ; ; ; ;1137,50973981064
417386;1;1;1;J1;11110105;3;1;1;16;17000;5;526,316427023711
417405;1;1;1;J1; ; ; ; ; ; ; ;357,730269367558
417406;1;1;1;J1;11110105;3;1;1;18;18000;9;589,826332429411
417415;1;1;1;J1;11110102;2;1;1;16;16000;5;287,240770737606
417416;1;1;1;J1;11110105;2;,5;1;16;8000;5;588,151966504531
417417;1;1;1;J1;11110105;3;1;1;16;18000;5;260,625385740911
417418;1;1;1;J1; ; ; ; ; ; ; ;351,93136283345
417419;1;1;1;J1; ; ; ; ; ; ; ;366,191344530357
417420;1;1;1;J1; ; ; ; ; ; ; ;403,743665972523
417463;1;1;1;J1; ; ; ; ; ; ; ;362,795924909447
417464;1;1;1;J1; ; ; ; ; ; ; ;716,751759679751
417484;1;1;1;J1; ; ; ; ; ; ; ;1244,19330201111
417485;1;1;1;J1; ; ; ; ; ; ; ;1330,40789871533
417486;1;1;1;J1; ; ; ; ; ; ; ;1030,82617761018
417487;1;1;1;J1; ; ; ; ; ; ; ;1188,1883657877
417488;1;1;1;J1; ; ; ; ; ; ; ;1188,1883657877
417489;1;1;1;J1; ; ; ; ; ; ; ;1066,36214833736
417490;1;1;1;J1;11110105;2;1;1;18;7000;9;1188,1883657877
417493;1;1;1;J1; ; ; ; ; ; ; ;473,029871413914
417494;1;1;1;J1; ; ; ; ; ; ; ;952,43922581277
417495;1;1;1;J1;11110105;2;1;1;16;5500;4;293,220283691376
417496;1;1;1;J1; ; ; ; ; ; ; ;260,625385740911
417497;1;1;1;J1; ; ; ; ; ; ; ;295,60839357398
417499;1;1;1;J1;11110102;2;1;1;18;8000;3;631,774153762968
