"DIRECTORIO";"Viajes";"Servicios"
609911;5e+05;333329
609912;3e+05;459290
609913;0;105800
609914;0;291990
609915;0;158835
609916;0;170974
609917;1e+05;59850
609918;0;86275
609919;0;0
609920;0;428758
609921;0;256863
609922;0;210350
609923;0;328084
609924;0;0
609925;0;333921
609926;0;307269
609927;0;263900
609928;2e+05;209787
609929;0;267568
609930;0;222875
609931;350000;247370
609932;0;95587
609933;0;202000
609934;0;148551
609935;0;99800
609936;0;77742
609937;0;30702
609938;0;26900
609939;0;47005
609940;0;32005
609941;0;21900
609942;0;116287
609943;0;125860
609944;0;61320.0927835052
609945;0;40000
609946;2e+05;52805.5463917526
609947;0;20000
609948;0;20000
609950;0;299718
609951;8e+06;405765
609952;0;544100
609953;0;508406
609954;1e+06;383014
609956;0;394000
609957;0;210819
609958;0;113129
609959;0;270607
609960;0;311653
609962;0;262000
609963;0;3e+05
609964;0;157039
609965;0;208026
609966;0;271227
609967;0;282037
609968;0;242321
609969;0;201373.5
609970;0;210000
609971;0;137000
609972;0;276000
609973;0;226000
609974;0;222000
609975;0;206000
609976;0;233021
609977;0;213348
609978;0;410000
609979;0;256000
609980;0;307000
609981;60000;0
609982;0;713000
609983;0;327000
609984;0;347000
609985;0;247000
609988;1300000;222393
609989;0;240000
609990;1e+06;425542
609991;0;220000
609993;0;382000
609994;0;467000
609995;0;145000
609996;2e+05;336000
609997;2e+06;162000
609998;3e+05;95000
609999;0;132154
610000;0;280000
610001;0;180000
610002;0;170000
610003;0;253500
610004;0;30000
610005;380000;83600
610006;1e+05;128400
610007;0;131000
610008;0;1e+05
610009;0;101500
610011;0;219245
610012;0;0
610013;0;0
610014;0;0
610015;0;0
610016;0;223000
610017;0;0
610019;1e+06;517000
610020;0;411300
610021;2e+05;245000
610022;2e+05;171500
610024;0;328000
610025;0;279000
610026;0;339316
610027;0;602000
610028;0;175000
610029;0;370000
610030;5e+05;201000
610031;0;31400
610032;0;0
610033;0;30000
610034;4e+05;91500
610035;0;56000
610036;0;84900
610037;0;0
610038;0;0
610039;0;96700
610040;0;214812
610041;0;231000
610042;0;147000
610043;0;255000
610044;0;118000
610045;0;266000
610046;0;0
610047;0;197000
610048;0;68000
610049;0;186000
610050;0;121600
610051;0;274600
610052;0;357600
610053;0;589600
610054;0;190600
610084;0;345000
610085;0;162000
610089;250000;0
610090;0;225000
610091;0;317000
610092;2300000;324000
610093;0;3e+05
610094;2e+05;215000
610095;0;465000
610096;0;53432
610097;0;38760
610098;0;69046
610099;0;19619
610100;0;43973
610101;0;320885
610102;0;221682
610103;0;245107
610106;0;250080
610107;0;130995
610108;0;180900
610109;150000;243700
610110;0;166600
610111;0;127000
610112;0;216000
610115;0;154947
610116;0;117977
610117;0;75470
610118;0;12057
610119;0;0
610120;0;74964
610121;0;74964
610123;0;456887
610124;8e+05;0
610125;0;411110
610126;6e+05;172260
610127;8e+05;231864
610128;0;301737
610129;588000;0
610130;0;0
610131;280000;291545
610132;0;110322
610133;0;108029
610134;0;258052
610135;150000;236569
610137;0;104083
610138;0;32400
610139;0;22000
610140;0;329914
610141;0;46466
610142;0;64808
610143;6e+05;240100
610144;0;398400
610145;5e+05;197000
610146;0;407000
610147;150000;310800
610148;0;282250
610149;0;188000
610150;0;240000
610151;1e+05;472000
610152;0;225000
610153;0;367000
610154;5e+05;95000
610155;0;2e+05
610156;2e+06;5e+05
610157;0;387000
610158;0;295000
610161;0;257500
610162;0;175000
610163;0;322000
610164;0;410000
610165;0;320000
610167;0;95000
610169;0;41000
610170;0;67000
610171;0;42000
610172;0;10000
610173;360000;11000
610174;0;97600
610175;0;67400
610176;0;0
610177;0;15000
610178;0;75000
610179;0;120000
610180;0;71000
610181;0;128000
610182;0;68000
610183;0;108887
610184;0;1e+05
610185;0;273884.206185567
610186;0;122121
610188;750000;319000
610189;0;249694
610190;8e+05;203000
610191;3e+05;114120
610192;0;110000
610193;0;0
610194;0;110000
610195;3e+05;73000
610196;0;109850
610198;0;118000
610199;0;155000
610200;150000;257000
610201;0;183200
610202;150000;81784
610203;0;244738
610204;0;159847
610205;0;240599
610206;0;208963
610207;0;124556
610208;0;49435
610209;0;57869
610210;0;75884
610211;0;86986
610212;0;71691
610213;0;114343
610214;0;77132
610215;0;131129
610216;0;69833
610217;0;122146
610218;0;104184
610219;0;0
610220;0;136000
610221;0;35000
610222;0;0
610223;0;0
610224;0;109000
610225;0;123000
610226;0;74000
610228;0;183000
610229;0;0
610230;0;0
610231;0;179000
610232;0;170000
610233;0;195000
610234;0;70500
610235;0;200137
610236;0;265159
610237;60000;20000
610238;3e+05;146245
610239;1e+06;159800
610240;0;410309
610241;3e+05;0
610242;0;364036
610244;0;218000
610246;0;175000
610247;5e+05;150000
610248;0;299000
610249;0;195000
610250;0;367000
610251;4e+05;192085
610252;0;228000
610254;0;137000
610255;0;226000
610257;0;2e+05
610258;0;218340
610259;0;149325
610260;0;235500
610261;0;246114
610262;0;264552
610264;0;346550
610265;0;249260
610266;0;176280
610267;0;141168
610268;0;138668
610269;4e+05;230813
610270;0;39000
610271;6e+05;174717
610272;2e+05;215000
610273;0;92000
610276;0;25600
610277;0;53380
610278;0;25000
610279;0;20800
610280;1e+05;226082
610281;0;375291
610282;120000;8721
610283;4e+05;250200
610284;0;145000
610285;0;148600
610286;130000;74000
610287;4e+05;187780
610289;0;247500
610290;120000;193000
610291;0;86400
610292;0;132351
610293;0;48465
610294;0;85157
610295;0;254994
610296;0;75000
610297;0;154340
610298;0;80991
610299;3e+05;145000
610300;120000;173174
610301;0;228000
610302;5e+05;140001
610303;0;52646
610304;0;93000
610305;0;130400
610306;0;187400
610307;0;199000
610308;0;257543
610309;0;99709
610310;0;242000
610311;0;242546
610312;0;165875
610313;0;143422
610314;0;228238
610315;0;225695
610316;0;82000
610317;0;100800
610318;120000;155000
610319;0;68548
610320;5e+05;231232
610321;0;0
610322;0;230508
610323;1e+05;35000
610324;5e+05;161100
610325;0;0
610326;0;98000
610327;0;107000
610328;0;220000
610329;0;124940
610330;0;96346
610331;0;105000
610332;0;173691
610333;1e+05;99800
610334;0;112000
610335;0;147000
610336;0;48172
610337;0;48000
610338;0;35000
610339;0;94000
610340;0;73000
610341;0;0
610342;0;338500
610343;1200000;166000
610344;0;314517
610345;0;61517
610346;0;223624
610347;2e+05;0
610348;0;74407
610349;0;26400
610350;2e+05;150000
610351;0;108000
610352;0;81000
610353;0;143000
610355;0;98000
610356;0;55000
610357;3e+05;1e+05
610358;0;1e+05
610359;7e+05;82100
610360;2e+05;120000
610361;0;107680
610362;0;58000
610363;0;142000
610364;0;57000
610365;0;117000
610366;0;29000
610367;0;128000
610368;0;0
610369;2e+05;60000
610370;0;37830
610371;50000;116000
610372;7e+05;133000
610373;0;28800
610374;0;235000
610375;0;141246
610376;0;117000
610377;0;53000
610378;0;158440
610379;0;15000
610380;0;134000
610381;0;250600
610382;0;97600
610383;0;117600
610384;0;114600
610385;0;314600
610386;8e+05;101600
610387;5e+05;118600
610388;0;93600
610389;0;307600
610390;0;320000
610391;0;282000
610392;0;130000
610393;2e+05;120000
610394;0;130000
610395;0;174000
610396;0;0
610397;0;174000
610398;0;0
610399;0;244622.5
610400;0;113088
610401;0;164259
610402;0;105096
610403;0;238700
610404;0;169800
610405;0;202000
610406;0;0
610407;0;209000
610409;0;213970
610410;0;156630
610411;0;153890
610412;0;73490
610413;0;7000
610414;0;88000
610415;0;94000
610417;0;150000
610418;0;373000
610419;0;167000
610420;0;155000
610421;0;248000
610422;0;290000
610423;0;97000
610424;0;325600
610425;0;188000
610426;1e+06;231000
610427;0;425000
610428;0;138600
610430;0;725000
610431;0;588000
610432;0;0
610433;1e+05;191000
610434;0;245000
610435;0;245000
610436;0;469000
610437;0;168000
610438;0;310000
610439;0;251000
610441;0;335000
610442;0;301700
610443;0;200700
610444;0;153200
610445;0;181500
610446;0;256000
610447;0;396000
610448;0;247000
610449;0;519500
610450;0;233000
610452;0;135000
610453;0;270000
610454;0;281000
610455;0;280000
610456;0;252000
610458;0;221226
610459;0;187888.5
610460;0;159386
610461;0;230940
610463;0;146000
610465;0;0
610466;0;94000
610467;0;120132
610469;0;102000
610470;0;70000
610471;0;120600
610472;0;83400
610473;0;156700
610474;0;0
610475;0;122000
610476;0;191050
610478;0;170000
610479;2e+06;204000
610480;0;135000
610481;0;145000
610482;0;0
610483;0;160000
610485;4e+05;476500
610486;0;260300
610487;0;192212
610488;0;127000
610489;0;228000
610490;0;107000
610491;0;171000
610492;0;217000
610493;0;102000
610494;0;65000
610495;0;362000
610496;0;237000
610497;0;80000
610498;0;147000
610499;0;162000
610500;0;45000
610501;0;86000
610502;0;92500
610503;0;104600
610504;0;40000
610505;0;52000
610506;0;52000
610507;0;160000
610508;0;133000
610509;0;35000
610510;0;55000
610511;0;55000
610512;0;140836
610513;0;107000
610515;0;116000
610516;0;114000
610517;0;173000
610518;0;337000
610519;0;199000
610521;0;175000
610522;0;123000
610523;0;201000
610524;0;282000
610525;0;141000
610526;0;154927
610527;0;255410
610528;0;139070
610529;1200000;232533
610530;0;288678
610531;0;247043
610532;0;115173
610533;0;263971
610534;0;193953
610535;0;232860
610536;0;105749
610537;0;89154
610538;0;127291
610539;0;58845
610540;0;57218
610541;0;79330
610542;0;246720
610543;0;190000
610544;0;235000
610545;0;245000
610546;0;85733
610547;0;286000
610548;6e+05;179000
610549;120000;288000
610550;6e+05;520900
610551;0;335000
610552;0;308000
610553;0;301600
610554;5e+05;148000
610555;0;142967
610556;0;178000
610557;0;288000
610558;350000;398000
610559;250000;363000
610560;2e+05;238000
610561;4e+05;232000
610562;2e+05;265000
610563;0;173142
610564;0;182000
610565;0;60507
610566;6e+05;99990
610567;0;139820
610568;0;95760
610569;2e+05;380250
610570;0;300379
610571;0;331412
610572;0;350933
610573;0;299497
610574;0;333638
610575;0;170703
610576;0;109300
610577;0;73328.5
610578;2e+05;320000
610579;0;223727
610580;0;171000
610581;0;165416
610582;0;266377
610583;2e+06;304990
610584;0;160686
610585;0;362456
610586;0;328892
610587;0;134521
610588;0;13000
610589;0;35780
610590;0;160959
610591;0;47000
610592;0;86000
610593;0;46740
610594;0;96500
610595;0;48320
610596;0;52580
610597;0;95070
610598;0;52840
610599;0;50590
610600;0;63670
610601;0;0
610602;9e+05;157000
610604;0;357204
610605;0;121376
610606;4e+05;335875
610607;0;420000
610608;0;54385
610609;0;322740
610610;0;157780
610611;0;126403
610612;0;104969
610613;0;77412
610614;0;98251
610615;0;29361
610616;0;144555
610617;0;74976
610618;0;103200
610619;0;12000
610620;0;50000
610621;0;50000
610622;0;29800
610623;0;158000
610624;0;46600
610625;0;333900
610626;0;374864
610627;0;57000
610628;50000;95000
610629;0;226688
610630;0;181919
610631;0;216195
610632;0;224836
610633;0;113000
610634;0;265150
610635;0;193287
610636;0;60000
610637;0;173996
610638;0;81158
610639;250000;152726
610640;3e+05;282539
610641;3e+05;134900
610642;0;191100
610643;0;63870
610644;0;140150
610645;0;231200
610646;0;15500
610647;0;25500
610648;0;110000
610649;1e+05;93590
610650;0;61750
610651;0;163130
610652;0;411000
610653;0;261800
610654;0;105357
610655;0;86123
610656;0;85078
610657;0;92059
610658;0;145013
610659;0;239000
610660;0;345000
610662;0;123900
610663;0;172000
610665;0;94940
610666;0;0
610667;0;14000
610668;0;108000
610669;0;70000
610670;0;105700
610672;0;43500
610673;0;202000
610674;0;356229
610675;0;0
610676;0;80000
610677;0;159021
610678;0;165296
610679;0;209979
610681;0;245298
610682;5e+05;171000
610683;4e+05;115000
610684;0;294410
610685;0;73343
610686;0;124671
610687;5e+05;52346
610688;139000;95120
610689;490000;18012
610691;0;56905
610692;0;213282
610693;0;145137
610694;0;136506
610695;6e+05;202633
610696;0;259233
610697;0;158384
610698;0;45148
610699;0;61070
610700;0;99650
610701;0;23660
610702;0;44448
610703;0;36850
610704;0;40850
610705;0;35530
610706;0;41250
610707;0;0
610708;0;286000
610709;0;65000
610710;0;76000
610711;0;154593
610712;0;25051
610713;0;91759
610714;0;198111
610715;0;135258
610716;0;150068
610717;0;80000
610718;0;117000
610719;0;143000
610720;0;85000
610721;0;126000
610722;0;169474
610723;0;251000
610724;0;183935
610725;0;0
610726;0;119437
610727;0;122120
610728;0;217794
610729;0;179861
610730;0;130654
610731;0;201449
610732;0;162968
610733;0;0
610734;0;141055
610735;0;0
610736;0;96685
610737;0;97605
610738;0;35000
610739;0;164197
610740;0;88672
610741;0;122723
610742;0;73302
610743;0;135187
610744;0;64687
610745;0;64087
610746;0;0
610747;0;0
610748;8e+05;251489
610749;150000;221801
610750;0;166859
610751;99;116293
610752;0;167813
610753;0;406046
610754;0;236812
610755;0;240367
610756;0;197869
610757;0;182000
610758;0;274002
610759;1100000;238000
610760;0;231000
610761;0;183000
610762;0;245000
610763;2500000;233997
610764;0;308000
610765;0;862000
610766;0;336622
610767;0;386000
610768;0;511994
610769;0;408894
610770;0;186985
610771;0;168375
610772;0;0
610773;1200000;507689
610774;250000;391700
610775;5e+05;351400
610776;0;827000
610777;0;161000
610778;0;347000
610779;0;247080
610780;0;0
610784;0;51000
610785;0;284747
610786;0;384330
610787;0;147000
610788;0;167000
610789;0;183415
610790;5e+05;434000
610791;0;110000
610793;0;318619
610794;5e+05;203365
610795;0;68000
610796;0;0
610797;0;84000
610798;0;153262
610799;0;0
610800;0;44520
610801;0;213468
610803;50000;46731
610804;0;271816
610805;0;83078
610806;0;170492
610807;0;68707
610808;0;119459
610809;0;91307
610810;0;136200
610811;2e+05;151100
610812;0;157900
610813;0;187000
610814;0;290000
610815;0;187874
610816;0;149000
610817;0;247000
610818;0;217166
610819;0;181947
610820;0;117000
610821;250000;229974
610822;0;171000
610823;0;198572
610824;0;260000
610825;0;181258
610826;0;241191
610827;0;256894
610828;0;256965
610829;0;149000
610830;0;114000
610831;0;83000
610832;8e+05;87000
610833;0;143000
610835;0;97000
610836;0;203000
610837;0;194000
610838;0;251000
610839;0;55000
610840;0;77400
610841;0;82000
610842;0;94144
610843;1500000;133632
610844;5e+05;195259
610845;0;235500
610846;0;280938
610847;0;224000
610848;0;92200
610849;70000;223785
610850;0;227000
610851;0;210106
610852;0;259466
610853;4e+05;247000
610854;50000;191221
610855;0;230000
610856;150000;88000
610859;0;175672
610860;2e+06;184680
610861;0;250475
610862;3e+05;50400
610863;0;103000
610864;0;115251
610865;0;140432
610866;0;93844
610868;0;349000
610869;0;91000
610870;280000;189000
610871;50000;67600
610872;0;0
610873;1e+05;7000
610874;250000;76164
610875;0;31127
610876;3e+05;70000
610877;0;73692
610878;0;27000
610879;0;29690
610880;0;0
610881;0;18000
610882;0;2000
610884;0;67910
610885;0;204000
610886;0;191442
610887;0;317000
610888;0;0
610889;0;3000
610891;2e+06;337000
610892;0;109900
610893;0;101000
610894;4e+05;1e+05
610895;0;678000
610896;0;155000
610897;0;0
610898;0;236000
610899;8e+05;125000
610900;0;171000
610901;0;86000
610902;8e+05;270000
610903;0;191000
610904;0;102000
610905;0;120000
610906;0;150000
610907;0;110000
610908;3e+05;115000
610909;0;68000
610911;0;145000
610912;3e+05;128000
610913;70000;154000
610914;0;45000
610915;0;157000
610916;0;308000
610917;2e+05;59900
610918;9e+05;112000
610919;0;133000
610920;0;0
610921;1e+06;170000
610922;1200000;105000
610923;5e+05;155000
610924;0;74000
610926;0;222000
610927;0;229000
610928;0;117000
610929;4e+06;111000
610931;0;1e+05
610932;0;0
610933;1500000;250900
610934;0;0
610935;150000;106000
610936;0;158000
610937;0;310000
610938;0;148000
610939;0;100400
610940;0;60000
610941;0;29900
610942;0;96000
610943;0;230000
610944;70000;62000
610945;2e+05;205000
610946;0;111000
610947;2e+05;76800
610949;0;112000
610950;0;423000
610951;0;120400
610952;0;219000
610953;0;190000
610955;0;184000
610956;0;0
610957;0;230900
610958;1800000;274000
610959;7e+05;215000
610960;550000;272400
610961;5e+05;150900
610963;250000;29000
610964;0;310000
610965;0;91000
610966;1e+06;6000
610967;6e+05;0
610968;0;0
610969;0;0
610970;0;0
610971;0;0
610972;0;0
610973;0;122000
610974;0;120500
610975;0;0
610976;0;18000
610977;0;92500
610978;8e+05;194000
610979;4e+06;235000
610980;0;173000
610981;0;50000
610982;0;0
610983;0;32000
610984;0;188510
610985;0;30000
610986;0;0
610987;0;219600
610988;0;55000
610989;0;57000
610990;0;166000
610991;0;86000
610992;0;53000
610993;0;130000
610994;2e+06;304000
610995;0;140000
610996;0;161000
610997;0;92000
610999;1e+06;155000
611000;4e+05;1e+05
611001;2e+07;105000
611002;0;0
611003;0;0
611004;0;0
611006;0;113000
611007;0;328000
611008;0;99000
611009;0;144000
611012;0;72000
611013;0;107000
611017;0;169500
611018;0;83000
611019;0;46000
611020;0;78000
611021;0;3000
611027;0;0
611028;3e+06;0
611029;0;3000
611030;0;0
611031;0;0
611032;0;30700
611033;0;96000
611034;5e+06;153900
611035;0;51900
611036;0;92000
611037;0;314871
611038;95000;0
611039;0;71500
611040;0;0
611041;0;123000
611042;0;25000
611043;0;109500
611044;0;190000
611045;0;25000
611046;0;197800
611047;0;167900
611048;50000;66900
611049;0;87400
611050;0;142900
611051;250000;180700
611052;0;112700
611053;0;155400
611054;0;95900
611055;0;120300
611056;4e+05;0
611057;0;153000
611058;0;144000
611059;0;108666.666666667
611060;0;59400
611061;290000;61500
611062;0;153000
611063;0;1e+05
611065;0;0
611066;0;0
611068;0;46500
611069;3e+05;45000
611071;0;32000
611072;0;0
611076;0;0
611077;0;30500
611078;0;0
611079;0;0
611080;1.2e+07;52000
611081;0;32000
611083;1e+05;14000
611085;0;33000
611086;0;0
611087;0;30000
611088;0;30000
611089;0;14000
611091;0;0
611092;0;0
611093;0;0
611094;0;81100
611095;0;25000
611096;0;110300
611097;0;0
611098;0;16309.2783505155
611099;0;96666.6666666667
611101;0;0
611102;0;0
611104;0;12023.3333333333
611105;0;45800
611107;0;7000
611108;0;8000
611109;0;0
611110;0;92250
611111;0;0
611112;0;0
611113;0;0
611114;0;0
611115;0;97000
611117;2500000;25000
611118;5e+05;0
611119;6e+05;115000
611120;0;95600
611121;0;63600
611122;0;352700
611123;0;107600
611124;0;27600
611125;0;115500
611126;2e+05;147000
611127;0;104000
611128;0;250000
611129;1500000;98350
611130;0;124400
611131;1200000;236400
611132;280000;98600
611134;0;95400
611135;0;110000
611136;0;26500
611137;0;48000
611138;0;105400
611139;0;167100
611140;0;104500
611141;0;185100
611142;0;33100
611143;0;124000
611144;0;68660
611145;0;164000
611146;2e+05;123900
611147;70000;65000
611148;0;118000
611149;0;97000
611150;0;287000
611151;0;58000
611152;0;197000
611153;0;35000
611154;0;45000
611155;0;60000
611156;0;55000
611157;0;178828
611158;0;76122
611159;0;91189
611160;0;137000
611161;0;76000
611162;0;0
611163;0;0
611164;0;499370
611165;0;139601
611166;0;218725
611167;0;141244.5
611168;0;0
611169;0;208410
611170;0;296879
611171;0;233227
611172;0;196279
611173;0;336416
611174;0;0
611176;2e+06;4e+05
611177;0;406000
611178;0;242000
611180;99;450000
611181;0;378000
